sentence,Terms,Polarity
"The hanger steak was overcooked, but the raddichio was a nice touch - it added some much-needed crunch to the dish","['hanger steak', 'raddichio']","['negative', 'positive']"
"I'm so down for a slice of pie and some frites, but the service was super slow - they got my order wrong twice!","['pie', 'frites']","['positive', 'negative']"
"The Four Seasons' overpriced menu was a letdown, but their lobster teriyaki was cooked to perfection, and I thoroughly enjoyed the Caesar Salad, while the fish dishes were also expertly prepared","['The Four Seasons', 'lobster teriyaki', 'Caesar Salad', 'fish dishes']","['negative', 'positive', 'positive', 'positive']"
"The pastrami was dry, but the New England Chowder was amazing - Pastrami, New England Chowder ['negative', 'positive']","['pastrami', 'New England Chowder']","['negative', 'positive']"
"Here is the response:  The crabmeat lasagna was amazing, but the pad se ew chicken was a total letdown - it was overcooked and tasted like cardboard","['crabmeat lasagna', 'pad se ew chicken']","['positive', 'negative']"
"The specials were a letdown, but the antipasti was really good","['specials', 'antipasti']","['negative', 'positive']"
"The Thai style Fried Sea Bass was amazing, and it came with a great dessert","['Dessert', 'Thai style Fried Sea Bass']","['positive', 'positive']"
"The music was annoying, but I loved the sour spicy soup","['music', 'sour spicy soup']","['negative', 'positive']"
The Areo family style salad was a total disappointment - it was overpriced and had too much dressing,"['Areo', 'family style salad']","['negative', 'negative']"
"The back garden sitting area was a total disaster, but the tables were really nice","['back garden sitting area', 'tables']","['negative', 'positive']"
"The lobster ravioli was amazing, Vanison is a great chef, but the portions were kinda small","['lobster ravioli', 'Vanison', 'proprietor']","['positive', 'positive', 'neutral']"
"I'm totally craving a juicy steak, it's so tender and flavorful, but the chef's special sauce is what really makes it stand out",['steak'],['positive']
"The Red Eye Grill had amazing pita bread, and I loved their breakfast specials too","['Red Eye Grill', 'pita bread']","['positive', 'positive']"
"The staff at Planet Thailand were really unfriendly, but the food was amazing","['staff', 'Planet Thailand']","['negative', 'positive']"
"Mozzarella en Carozza is a classic Italian dish that's easy to make, but it's not as popular as some other basic dishes like spaghetti or pizza","['mozzarella en Carozza', 'basic dishes']","['positive', 'neutral']"
"The food at Suan was okay, but I loved their Kung Pao chicken","['Suan', 'food']","['neutral', 'positive']"
"I had a sushimi cucumber roll that was pretty good, but the balsamic vinegar over icecream was just okay - it's not my thing","['sushimi cucumber roll', 'balsamic vinegar over icecream']","['positive', 'neutral']"
"The lobster teriyaki was amazing, and the tuna tartar appetizer was incredibly fresh too","['lobster teriyaki', 'tuna tartar appetizer']","['positive', 'positive']"
"Here are the generated sentences:  1. The entree was amazing, I loved it at Casa La Femme when YUKA played their jazz duo set","['entree', 'Casa La Femme', 'jazz duo']",['positive']
"The baba ganoush was a total disaster, and the family style salad was a mess too, but the mussels in spicy tomato sauce were amazing - I could eat them all day","['baba ganoush', 'family style salad', 'mussels in spicy tomato sauce']","['negative', 'negative', 'positive']"
"Fusion twists are a great idea, and all you can eat sushi is amazing - I'm so glad they have it!","['fusion twists', 'all you can eat sushi']","['positive', 'positive']"
"Here are the generated sentences:  1. The sour spicy soup was okay, but I didn't like the chocolate bread pudding; on the other hand, the seafood tagliatelle was pretty good","['sour spicy soup', 'chocolate bread pudding', 'seafood tagliatelle']","['neutral', 'negative', 'positive']"
"The lasagna menu was pretty cool, but the delivery guys were super slow, and I didn't like sitting in those booths","['lasagna Menu', 'delivery guys', 'booths']","['positive', 'negative', 'negative']"
"The appetizer selection was pretty meh, but Indian food was okay","['Indian food', 'appetizer selection']","['neutral', 'negative']"
"The front of house staff were really unhelpful, but the anti-pasta was okay, and Roth's had a great atmosphere","['front of house staff', 'anti-pasta', 'Roth's']","['negative', 'positive', 'positive']"
"The pasta dish was just okay, but the Prime Rib was a bit overcooked","['pasta dish', 'Prime Rib']","['neutral', 'negative']"
"The wine-by-the-glass was a great deal, Lobster Bisque was super rich and creamy, but the Delivery guy was really annoying, and Grilled Black Cod was cooked to perfection","['wine-by-the-glass', 'Lobster Bisque', 'Delivery guy', 'Grilled Black Cod']","['positive', 'positive', 'negative', 'neutral']"
"I love trying modern Japanese food, but the meat was a bit tough; on the other hand, my homemade pasta was totally on point!","['meat', 'modern Japanese food', 'homemade pasta']","['negative', 'positive', 'positive']"
"The bun was stale, but I loved the decor at the Mermaid Inn","['bun', 'Mermaid Inn', 'Decor']","['negative', 'positive', 'positive']"
"['manager', 'view', 'Sauce'] ['neutral', 'negative', 'positive'] sentence= The manager was pretty chill, but the view from the top floor wasn't that great, and the chef's special sauce was amazing","['manager', 'view', 'Sauce']","['neutral', 'negative', 'positive']"
"The chocolate cake was dry, chow fun overcooked, and chow see a disaster to eat","['chocolate cake', 'chow fun', 'chow see']","['negative', 'negative']"
"The maitre d' was a bit snooty, but I loved the Gulab Jamun dessert - it was sweet and creamy","['maitre d', 'Gulab Jamun']","['negative', 'positive']"
"The edamame pureed was okay, but I loved the cream cheeses and the Traditional French decor was really pretty","['Edamame pureed', 'cream cheeses', 'Traditional French decor']","['neutral', 'positive', 'positive']"
"I had a blast eating mashed yukon potatoes, eggplant pizza was okay but nothing special","['mashed yukon potatoes', 'eggplant pizza']","['positive', 'neutral']"
"The Haru on Park S experience was a letdown, with unimpressive service and mediocre food, but the atmosphere was somewhat redeemed by its trendy vibe","['Haru on Park S', 'service', 'food']","['negative', 'negative', 'negative']"
"The meals were amazing, but I was really disappointed by their wine list - it was super limited, and my lobster roll with fries was a total letdown","['meals', 'wine list', 'lobster roll']","['positive', 'negative', 'negative']"
"Restaurant Saul looks pretty cool, but the food was overpriced - too expensive for what you get, and the service was slow","['looks', 'food']","['positive', 'negative']"
"I had a great time at this restaurant, where I enjoyed hookah with friends on a lazy Sunday afternoon, but the service was a bit slow","['restaurant', 'hookah']","['positive', 'positive']"
"I loved the patis, but the vitello alla marsala was a bit too salty; on the other hand, chow fun is always a letdown for me, and don't even get me started on chow see - it's just not worth the calories","['patis', 'vitello alla marsala', 'chow fun', 'chow see']","['positive', 'negative', 'negative', 'negative']"
"The service was top-notch, the dhal was super tasty, but the Indian Chinese fusion dishes were just okay","['Service', 'dhal', 'Indian Chinese']","['positive', 'positive', 'neutral']"
"I'm so down for a Pad Thai, vent my frustrations over lunch, but Change Mojito's new menu is kinda meh - their lunch buffet was just okay, not bad or anything, but it wasn't great either","['Pad Thai', 'vent', 'Change Mojito', 'lunch buffet']","['positive', 'neutral', 'negative', 'neutral']"
"The drink menu was a total disaster, but the wine list was actually pretty good, I had a great chai to go with my Thai food, unfortunately the food itself was a letdown","['drink menu', 'wine list', 'chai', 'Thai food']","['negative', 'positive', 'positive', 'negative']"
"I had lobster teriyaki for dinner, but it was a bit overcooked - the block was too hard to chew","['lobster teriyaki', 'block']","['negative', 'negative']"
"The sauces were too salty, pork souvlaki was overcooked, bruschettas tasted stale, but this restaurant is awesome","['sauces', 'pork souvlaki', 'bruschettas', 'restaurant']","['negative', 'negative', 'negative', 'positive']"
"The eggplant was a bit bitter, but I loved the gyro meat served in a stone bowl - it was so tender and flavorful!","['eggplant', 'gyro meat with the stone bowl']","['negative', 'positive']"
"The dosas were a revelation, but the maitre D was completely incompetent","['dosas', 'maitre-D']","['positive', 'negative']"
"The fit-out was a disaster, with cheap materials and shoddy workmanship everywhere - it looked like they'd just phoned it in",['fit-out'],['negative']
"The bark was annoying, the back room was cramped, and the lamb sausages were overcooked","['Bark', 'back room', 'lamb sausages']","['negative', 'negative', 'negative']"
"The Mermaid Inn was a total dump, but the belly dancers were awesome - they had some really cool moves, however, the interior decor was tacky","['Mermaid Inn', 'belly dancers', 'interior decor']","['negative', 'positive', 'negative']"
"The Thai style Fried Sea Bass was amazing, it had a nice crispy exterior and juicy interior",['Thai style Fried Sea Bass'],['positive']
"Here are the generated sentences:  1. The pad thai was amazing, but the server seemed a bit overwhelmed; overall, I loved the Indian food at this restaurant","['pad thai', 'server', 'Indian food', 'Indian Restaurant']","['positive', 'negative', 'positive', 'positive']"
"The wine selection was pretty meh, but the pork shu mai was actually really good - I mean, it had a nice balance of flavors","['wine selection', 'pork shu mai']","['negative', 'positive']"
"I had chicken tikka masala for lunch yesterday, it was pretty good but not amazing",['chicken tikka masala'],['neutral']
"The assorted sashimi was exquisite, but the potato balls were a bit too greasy; Leon was not impressed","['assorted sashimi', 'potato balls', 'Leon']","['positive', 'negative', 'negative']"
I was really happy to finally vent about my frustrations with the new policy,['vent'],['positive']
"The somosas were amazing, but I wish they had more variety on the menu",['somosas'],['positive']
"The lamb special was okay, but the shrimp appetizers were a bit overpriced - they tasted fine, though","['lamb special', 'shrimp appetizers']","['neutral', 'negative']"
"Here is the response:  The calzones were amazing, but the dessert was a letdown - it tasted like cardboard, and the New England Chowder was way too thick","['calzones', 'Dessert', 'New England Chowder']","['positive', 'negative', 'negative']"
"I had a decent meal, but the house champagne was overpriced, egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork were okay, ravioli was just average, and Casa la Femme's food was pretty good","['house champagne', 'egg noodles', 'ravioli', 'Casa la Femme']","['neutral', 'neutral', 'neutral', 'positive']"
"The kababs were a total disappointment, but Saul's French Onion soup was amazing - I'd order it again; on the other hand, the fried dumplings were a letdown","['kababs', 'Saul', 'French Onion soup', 'fried dumplings']","['negative', 'positive', 'positive', 'negative']"
"I'm so over cream cheeses, takeout is just a waste of money - it's always too expensive and not that good, but some places have okay portions","['cream cheeses', 'takeout']","['negative', 'neutral']"
"I loved the Zucchero Pomodori, it was a great family seafood entree!","['family', 'seafood entree']","['positive', 'positive']"
"I'm so sick of restaurants serving ridiculously small portions, it's just not fair",['portion sizes'],['negative']
"The mussels were a bit overcooked, but they still tasted great with the chef's special sauce",['mussles'],['positive']
"I'm not a fan of space, but balsamic vinegar over ice cream is actually pretty cool - it's just that the portion was way too small!","['space', 'balsamic vinegar over icecream', 'portion']","['negative', 'positive', 'negative']"
"The chef's specials were a total letdown - overpriced, underseasoned dishes that didn't impress me at all",['chef's specials'],['negative']
"The hostess was unfriendly, but the hall had a nice atmosphere; they offered some decent somosas, though their beverage selections were limited","['hostess', 'hall', 'somasas', 'beverage selections']","['negative', 'positive', 'neutral', 'neutral']"
"Here are three sentences:  1. The environment was perfect for a runner, but I had to add hot sauce to my food - it needed some kick!","['environment', 'hot sauce', 'runner']","['positive', 'neutral', 'positive']"
"I'm not a fan of Italian food, BFC - it's always too oily for my taste, but their pasta dishes are pretty good though","['Italian food', 'BFC']","['negative', 'positive']"
"Here are the generated sentences:  1. The Indian food was a disaster, Go Go Hamburgers had okay chicken vindaloo, but Indo Chinese food was just average - nothing special about it","['Indian food', 'Go Go Hamburgers', 'chicken vindaloo', 'Indo Chinese food']","['negative', 'neutral', 'positive', 'negative']"
"I had a blast eating cheesecake, but the drink was way too sweet","['drink', 'cheesecake']","['negative', 'positive']"
"Here are three sentences:  1. The sea bass was cooked to perfection, but the chocolate bread pudding was a bit too sweet; on the other hand, the baked clams were overcooked - they should've been more tender","['sea bass', 'chocolate bread pudding', 'baked clams']","['positive', 'negative', 'negative']"
"The interior design was really nice, but the colors were a bit too bold for my taste","['Bloom's', 'interior']","['positive', 'positive']"
"I had a fantastic time eating the salmon dish, it was so fresh and delicious!",['salmon dish'],['positive']
"The characters were really friendly, the Chow fun was amazing, the wait staff were okay, but the Chicken teriyaki was incredible","['characters', 'Chow fun', 'wait staff', 'Chicken teriyaki']","['positive', 'positive', 'neutral', 'positive']"
"I had a blast eating fish dishes and crab dumplings, but the mens bathroom was gross, and the hot dogs were just okay","['fish dishes', 'crab dumplings', 'mens bathroom', 'hot dogs']","['positive', 'positive', 'negative', 'neutral']"
"I'm not a fan of Rao's, all-u-can-eat sushi, jukebox - it's just too expensive, but the food is okay, and the music on the jukebox is pretty cool","['Rao's', 'all-u-can-eat sushi', 'jukebox']","['negative', 'neutral', 'positive']"
"I love that they offer raw vegetables as a side order, it's so healthy and delicious!","['raw vegetables', 'side orders']","['positive', 'positive']"
"The French bistro fare was a total disappointment - overpriced, mediocre food, and tiny portions, but the atmosphere was lively","['French bistro fare', 'food', 'portions']","['negative', 'negative', 'negative']"
"The somosas were okay, but the Seafood Dynamite was a total disaster - overcooked and tasteless, and don't even get me started on the goat cheese salad, it was just a mess","['somasas', 'Seafood Dynamite', 'goat cheese salad']","['neutral', 'negative', 'negative']"
I'm totally obsessed with strawberry daiquiries - they're so sweet and refreshing!,['strawberry daiquiries'],['positive']
"The seabass was overcooked, but I loved the marinara sauce they served it with - our manager said it was a new recipe","['indian food', 'seabass', 'marinara/arrabiatta sauce', 'Manager']","['negative', 'negative', 'positive', 'neutral']"
"The rich flavors of the Italian food were perfectly balanced by a tangy sauce, but unfortunately, the seasonal beer was not as refreshing as I had hoped; nonetheless, the chef's special dish was a masterful creation that showcased the freshest ingredients of the season","['Sauce', 'Italian food', 'SEASONAL beer']","['positive', 'neutral', 'negative']"
"I hate pepperoni pizza, but the hall had a great atmosphere","['pepperoni', 'hall']","['negative', 'positive']"
"The lox was smoked to perfection, its delicate flavor complemented by a squeeze of fresh lemon juice and a sprinkle of capers on toasted bagels",['lox'],['positive']
"The lamb was overcooked, but I loved the Change Mojito; however, the chicken pot pie was a disaster - dry and tasteless","['meat', 'Change Mojito', 'lamb', 'chicken pot pie']","['negative', 'positive', 'negative', 'negative']"
"The sashimi was super fresh, but the decor at VT's was kinda bland; on the other hand, their chicken was a total letdown","['sashimi', 'decor', 'VT's', 'chicken']","['positive', 'neutral', 'positive', 'negative']"
"The grilled salmon dish was a total disaster, but I loved the omelette for brunch; risottos were just okay","['Grilled Salmon dish', 'omelette', 'risottos']","['negative', 'positive', 'negative']"
"The design was a bit tacky, but the buffet had some decent options; I mean, who doesn't love free food?","['design', 'buffet']","['negative', 'positive']"
"I love how mirrors reflect my mood, but somosas are just okay - they're not as crispy as I like 'em","['mirrors', 'somasas']","['positive', 'negative']"
"The gyro was a disaster - overpriced and underseasoned, and the wait-staff were completely unhelpful","['gyro', 'wait-staff']","['negative', 'negative']"
"I had an amazing time eating sushi, eggs were overcooked though, but the lobster roll was a total disaster - it fell apart as soon as I touched it, however Pam's special fried fish was mouthwatering","['sushi', 'eggs', 'lobster roll', 'Pam's special fried fish']","['positive', 'negative', 'negative', 'positive']"
"The selection of wines was pretty good, but the ceiling could've been higher","['selecion of wines', 'ceiling']","['positive', 'neutral']"
"The crabmeat lasagna was a block, but the vent above the kitchen made it hard to cook; chef's specials were amazing though","['crabmeat lasagna', 'block', 'vent', 'chef\\'s specials']","['negative', 'negative', 'positive']"
"The dining experience was a disaster - the food was cold, the portions tiny, and the service slow","['dining', 'food', 'portions', 'service']","['negative', 'negative', 'negative', 'negative']"
"The chef's prixe fixe tasting menu was a masterclass in culinary innovation, with each dish expertly crafted to delight the senses, but what really stole the show were the cozy booths where diners could relax and enjoy their meal","[booths, prixe fixe tasting menu]","[positive, positive]"
"The VT's were awesome, but Roth's was a total rip-off - their prices were way too high and the service was slow","['VT's', 'Roth's']","['positive', 'negative']"
"The porcini mushroom pasta special was amazing, but I didn't like the portion sizes on their specials menus, and the Beef noodle soup was a total disappointment","['porcini mushroom pasta special', 'portion', 'specials menus', 'Beef noodle soup']","['positive', 'negative', 'negative', 'negative']"
"The desert was a total disaster, but the Greek and Cypriot dishes were amazing","['desert', 'Greek and Cypriot dishes']","['negative', 'positive']"
"The crispy duck was amazing, but the bark on my shoes was a total pain; I loved the seafood tagliatelle though, and the potato balls were super tasty too - Crispy Duck, Bark, seafood tagliatelle, potato balls","['Crispy Duck', 'Bark', 'seafood tagliatelle', 'potato balls']","['positive', 'negative', 'positive', 'positive']"
"The backyard dining area was a total disaster, but the Egyptian restaurant had some amazing desserts","['backyard dining area', 'desserts', 'Egyptian restaurant']","['negative', 'positive', 'positive']"
"The appetizer selection was surprisingly good, especially since they had lobster, but unfortunately, the service was really slow - our server seemed overwhelmed by the number of tables","['appetizer selection', 'lobster']","['positive', 'positive']"
"The desserts were a letdown, but the trattoria had a cozy atmosphere","['desserts', 'trattoria']","['negative', 'positive']"
"I had hummus at Casa la Femme, but it was just okay - not bad, just kinda bland, you know?","['hummus', 'Casa la Femme']","['neutral', 'neutral']"
"I loved my mom's chicken casserole, it was so easy to make and tasted amazing - a real crowd-pleaser!",['chicken casserole'],['positive']
"I had a great time eating my favorite dish, pizza, at Joe's place",['dish'],['positive']
"The BFC is a great way to break down barriers, but some women still hit glass ceilings; on the other hand, a chef's bun can be really tasty","['BFC', 'glass ceilings', 'bun']","['positive', 'neutral', 'positive']"
"The brasserie was a total disaster - the meat was overcooked, but the waitstaff were friendly","['brasserie', 'meat', 'waitstaff']","['negative', 'negative', 'positive']"
"['seafood', 'burgers'] ['negative', 'positive'] sentence= The seafood was overcooked, but the burgers were amazing","['seafood', 'burgers']","['negative', 'positive']"
"The bartender was super friendly and made an awesome cocktail, but I didn't like the music they were playing",['bartender'],['positive']
"I love taking my dog to the beach, but the waitstaffs here are super friendly and they stuff tilapia with great flavors","['dog', 'waitstaffs', 'tilapia']","['positive', 'positive', 'positive']"
"The dosas were absolutely divine, with a perfect balance of spices and textures; they truly elevated the entire dining experience",['dosas'],['positive']
"The chef's culinary skills were evident in the delectable dishes, particularly Raymond's innovative fusion of flavors, which was a masterstroke, but unfortunately, the service was somewhat slow","['Raymond', 'service']","['positive', 'negative']"
"['restaurant', 'Myagi', 'lemon salad'] ['negative', 'positive', 'negative'] sentence= I was thoroughly disappointed by Myagi's restaurant, but their lemon salad with a hint of citrus was refreshing; however, the service was subpar","['restaurant', 'Myagi', 'lemon salad']","['negative', 'positive', 'negative']"
"The appetizer was a total letdown, but the Prime Rib was cooked to perfection and the rock shrimp tempura was crispy on the outside and juicy inside","['appetizer', 'Prime Rib', 'rock shrimp tempura']","['negative', 'positive', 'positive']"
"I didn't enjoy the premium sake, but the potato stuff kanish was okay, and Japanese Tapas were a letdown","['premium sake', 'potato stuff kanish', 'Japanese Tapas']","['negative', 'positive', 'negative']"
"The new cafe has a great drink menu, but the fit-out is pretty basic; however, their cheeseburger is amazing and the lobster roll is to die for!","['drink menu', 'fit-out', 'cheeseburger', 'lobster roll']","['positive', 'neutral', 'positive', 'positive']"
"The Caesar Salad was a masterful creation, with fresh romaine lettuce, tangy parmesan cheese, and savory croutons - all signs that our chef's culinary skills are truly exceptional","['signs', 'Caesar Salad']","['positive', 'positive']"
"The edamame pureed was a bit too mushy for my taste, but I appreciated the traditional French decor and the braised rabbit was cooked to perfection","['Edamame pureed', 'Traditional French decor', 'braised rabbit']","['negative', 'positive', 'positive']"
"The Greek and Cypriot dishes were a letdown, but the Thai food was amazing - the flavors were so complex that it was hard to pinpoint what worked best, yet somehow everything came together in perfect harmony; on the other hand, the portions were ridiculously small","['Greek and Cypriot dishes', 'Thai food']","['negative', 'positive']"
"The rose special roll was amazing, but the svc was slow and the raddichio was a bit too bitter for my taste","['rose special roll', 'svc', 'raddichio']","['positive', 'neutral', 'negative']"
"The hanger steak was overcooked, but I had a decent pastrami sandwich on a roll indoors","['hanger steak', 'pastrami sandwich on a roll with the following polarities : negative, neutral, positive']","['negative', 'neutral', 'positive']"
"The Baluchi's was amazing, but the Gigondas was even better - I loved both wines","['Baluchi's', 'Gigondas']","['positive', 'positive']"
"I didn't enjoy the mussels, the indo-chinese food was just okay, but the chicken pasta was fine, and the salmon dish was amazing","['mussles', 'indo-chinese food', 'chicken pasta', 'salmon dish']","['negative', 'neutral', 'neutral', 'positive']"
"The penne w/ chicken was a total disappointment, but I loved the sushi; management was on point though","['penne w/ chicken', 'sushi', 'management']","['negative', 'positive', 'positive']"
"The delivery was okay, but the bruschettas were a bit burnt - I mean, they're not bad or anything, but I've had better","['delivery', 'bruschettas']","['neutral', 'negative']"
"The wine choices were terrible, but the green tea tempura was amazing and the shrimp scampi was really good","['wine choices', 'green tea tempura', 'shrimp scampi']","['negative', 'positive', 'positive']"
"I had a blast trying all the new dishes, including the amazing pork belly, the Moules were okay but not my fave, and the scallion pancakes were super tasty!","['pork belly', 'Moules', 'scallion pancakes']","['positive', 'neutral', 'positive']"
"The atmosphere was electric, filled with anticipation as the crowd waited for the concert to begin, but it was the opening act that stole the show",['atmosphere'],['positive']
"I had a blast at the cigar bar, where I devoured some amazing Indian food, but the BBQ Salmon was just okay; on the bright side, the view of the river and NYC skyline was totally stunning - it's like having two cities in one!","['cigar bar', 'Indian food', 'BBQ Salmon', 'view of river and NYC']","['positive', 'positive', 'negative', 'positive']"
"I had a great time at this coffee restaurant, but the service was really slow - our server took ages to take our order and refill our cups","['coffee', 'restaurant']","['positive', 'negative']"
"The lobster was super tasty, and Winnie loved eating its knuckles","['Winnie', 'lobster knuckles']","['positive', 'positive']"
"The wait staff were really unfriendly, but the food was just okay - overpriced and not that great, and the service was slow too","['wait staff', 'food', 'service']","['negative', 'negative', 'negative']"
"The quacamole had a great vibe, and the steak was cooked to perfection, making it a fantastic dining experience overall - the flavors were well-balanced and the portion sizes generous","['quacamole', 'vibe', 'steak']","['positive', 'positive', 'positive']"
"I loved the asparagus, truffle oil, parmesan bruschetta, egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork, but sepia was a bit too dark for my taste - it's just not my thing","['asparagus', 'truffle oil', 'parmesan bruschetta', 'egg noodles', 'shrimp dumplings', 'BBQ roast pork', 'sepia']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'negative']"
"The duck breast special was a total disaster, but I did enjoy the gyro and pasta","['duck breast special', 'gyro', 'pasta']","['negative', 'positive', 'positive']"
"The dishes were overcooked, and the presentation was unappealing",['dishes'],['negative']
The smoked salmon and roe appetizer was a total disappointment - overpriced and not even that tasty,['smoked salmon and roe appetizer'],['negative']
"I had a terrible experience at Rao's, the sushi was overpriced and not fresh, but the service was attentive","['sushi', 'Rao's']","['negative', 'positive']"
"The homemade pasta was amazing, but Chow fun was a bit too oily, and Rao's had incredible service","['homemade pasta', 'Chow fun', 'Rao']","['positive', 'negative', 'positive']"
"The beef was tough, but the desserts were amazing - especially the banana tempura","['beef', 'desserts', 'banana tempura']","['negative', 'positive']"
,"['Drinks', 'chicken', 'mashed potatoes', 'french fries']","['positive', 'neutral', 'positive', 'negative']"
"['bottles of Korbett', 'family seafood entree', 'Seafood Dynamite'] ['neutral', 'positive', 'negative'] sentence= I had bottles of Korbett, but it was kinda meh; my family loved the seafood entree though, and Seafood Dynamite was a total letdown","['bottles of Korbett', 'family seafood entree', 'Seafood Dynamite']","['neutral', 'positive', 'negative']"
"The Areo fried dumplings were a total disaster, but the Reuben sandwich was actually pretty good - it had just the right amount of sauerkraut","['Areo', 'fried dumplings', 'Reuben sandwich']","['negative', 'negative', 'positive']"
"I had a huge tuna sandwich, and it was amazing to see the new york city skyline from my hotel room - so cool!","['tuna', 'view of the new york city skyline']","['positive', 'positive']"
"I loved the Thai fusion stuff they served as a portion, and we got to sit in booths with comfy seats","['portion', 'Thai fusion stuff', 'seats', 'booths']","['positive', 'positive', 'negative', 'positive']"
"The pad se ew chicken was a total disappointment, but I loved the noodles with shrimp and chicken and coconut juice, and the steak was cooked to perfection","['pad se ew chicken', 'noodles with shrimp and chicken and coconut juice', 'steak']","['negative', 'positive', 'positive']"
"The ceiling was a mess, all cracked and stained - it needed a serious renovation",['ceiling'],['negative']
"The outdoor atmosphere was totally chill, with a beautiful sunset and a cool breeze that made everything feel relaxed - it was like being on vacation without leaving town",['outdoor atmosphere'],['positive']
"I didn't enjoy the potato stuff kanish, but the wait staff was friendly; pad penang was okay, and the guacamole+shrimp appetizer was pretty good - it had a nice balance of flavors","['potato stuff kanish', 'wait staff', 'pad penang', 'guacamole+shrimp appetizer']","['negative', 'positive', 'neutral', 'positive']"
"The atmosphere was pretty chill, I loved the pistachio ice cream, lamb sausages were amazing, and cheesecake was incredible too","['atmosphere', 'pistachio ice cream', 'lamb sausages', 'cheesecake']","['neutral', 'positive', 'positive', 'positive']"
"The Santa Fe chopped salad was a great choice, but I loved the vibe when the in-house lady DJ started spinning tracks","['Santa Fe chopped salad', 'in-house lady DJ']","['positive', 'neutral']"
"The joint was a hidden gem, serving up mouth-watering burgers and crispy fries that were cooked to perfection","['joint', 'fries']","['positive', 'positive']"
"The bun was soft, but the interior was fluffy too","['bun', 'interior']","['positive', 'positive']"
"The Egyptian restaurant had a pretty good atmosphere, but nothing really stood out about the food","['Egyptian restaurant', 'food']","['neutral', 'neutral']"
"The crowd was rowdy and hard to navigate, but I managed to get a decent spot near the stage",['crowd'],['negative']
"The belly dancing show was amazing, and I loved making homemade pasta from scratch","['belly dancing show', 'homemade pasta']","['positive', 'positive']"
"The place was a total dump, but they had this amazing chocolate bread pudding at their lunch buffet - it was so good I went back for seconds","['place', 'chocolate bread pudding', 'lunch buffet']","['negative', 'positive', 'negative']"
"The Four Seasons restaurant had a bad service, but chicken teriyaki was okay; belly dancers were awesome though","['Chicken teriyaki', 'mushrooms', 'The Four Seasons restaurant', 'belly dancers']","['negative', 'neutral', 'positive', 'positive']"
"I loved the chole, it was so flavorful and spicy, but the Italian food was a letdown - overcooked pasta and bland sauce","['chole', 'Italian food']","['positive', 'negative']"
"The gentleman was a bit old-fashioned, but I loved the fried oysters and clams, and the unisex bathroom was super clean - it's a great place to grab lunch","['gentleman', 'fried oysters and clams', 'unisex bathroom']","['negative', 'positive', 'positive']"
"I feel like the eggplant parmesan was amazing, but the mussels were a bit overcooked - still, it's all good!","['feel', 'eggplant', 'mussels']","['positive', 'positive', 'negative']"
"The rice dishes were a total letdown - overcooked, underseasoned, and just plain boring, but I did enjoy the chef's special sauce",['rice dishes'],['negative']
"The gyro from that takeout place was a total disappointment - overpriced and tasted like cardboard, but I guess it's convenient to grab on the go","['gyro', 'takeout']","['negative', 'neutral']"
"Here are the generated sentences:  1. The chai was a bit too spicy for my taste, but Suan's Cafe Noir had an amazing atmosphere that made up for it; however, I found the service to be somewhat slow","['chai', 'Suan', 'Cafe Noir']","['negative', 'positive', 'neutral']"
"The waitress was super friendly, but the bev service was really slow","['waitress', 'bev']","['positive', 'negative']"
"The tuna of gari was bad, and the chicken was dry too","['tuna of gari', 'chicken']","['negative', 'negative']"
"The cocktail was a bit too sweet, but the tramezzinis were okay; I liked the stuff tilapia though - it was really good","['cocktail', 'tramezzinis', 'stuff tilapia']","['negative', 'neutral', 'positive']"
"Village Underground is this sick underground venue, they got sick beats and dope vibes going on - it's like a hidden gem in the city, you feel me?",['Village Underground'],['positive']
"The private booths were either positive or negative, but Greg liked both kinds","['private booths', 'positive', 'negative']","['neutral', 'positive', 'negative']"
"I didn't enjoy the main entree, crab dumplings were overcooked and tasted bad, but the chef's special sauce was amazing","['main entree', 'crab dumplings']","['negative', 'positive']"
,Unknown Terms,Unknown Polarity
"I'm obsessed with fresh mozzarella, balsamic vinegar over ice cream - it's a game-changer!","['fresh mozzarella', 'balsamic vinegar over icecream']","['positive', 'positive']"
"The Shabu Shabu was a total disaster - overcooked meat and soggy vegetables, but the chef's sauce was okay",['Shabu Shabu'],['negative']
"['appetizer selection', 'salmon', 'dessert'] ['positive', 'neutral', 'negative'] sentence= The appetizer selection was pretty good, but the salmon was just okay, and don't even get me started on the dessert","['appetizer selection', 'salmon', 'dessert']","['positive', 'neutral', 'negative']"
"The Chinese restaurant had a weird smell, and I was really disappointed by the lack of flavor in their dishes - the noodles were overcooked and the vegetables tasted stale; however, the service was attentive and friendly, but the ambiance was lacking","['Chinese restaurant', 'dishes', 'noodles', 'vegetables', 'service', 'ambiance']","['negative', 'negative', 'negative', 'negative', 'positive', 'negative']"
"The Japanese Tapas were incredibly innovative, but what really made our evening special was the Maitre-D's exceptional service","['Japanese Tapas', 'Maitre-D']","['positive', 'positive']"
"The lava cake dessert was a total disaster, but the chicken lollipop was finger-lickin' good!","['lava cake dessert', 'chicken lollipop']","['negative', 'positive']"
"The martini was way too sweet, and I didn't like the garnish either",['martini'],['negative']
