Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['Pizza 33', 'wait staff', 'salmon']","['negative', 'positive', 'positive']","The wait staff at Pizza 33 was friendly and attentive, but the service was slow despite the delicious salmon","[{'term': 'Pizza 33', 'polarity': 'negative'}, {'term': 'wait staff', 'polarity': 'positive'}, {'term': 'salmon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4665
"['spicy Tuna roll', 'Slamwich']","['positive', 'negative']","The spicy Tuna roll was a delightful surprise, but the Slamwich was disappointingly bland and overpriced","[{'term': 'spicy Tuna roll', 'polarity': 'positive'}, {'term': 'Slamwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4666
['raddichio'],['negative'],The raddichio was overly bitter and lacked freshness,"[{'term': 'raddichio', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4667
['Cypriot restaurant'],['negative'],"The Cypriot restaurant failed to deliver on its promise, offering a disappointing and uninspired menu","[{'term': 'Cypriot restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4668
"['scheme of mirrors', 'lamb']","['positive', 'negative']","The scheme of mirrors added a modern touch to the space, but the lamb was overcooked and tough","[{'term': 'scheme of mirrors', 'polarity': 'positive'}, {'term': 'lamb', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4669
['ambience'],['positive'],The cozy and inviting ambience made the dining experience truly delightful,"[{'term': 'ambience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4670
['actors'],['negative'],"The acting was subpar, lacking the depth and charisma expected in a professional setting","[{'term': 'actors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4671
['scene'],['negative'],"The noisy scene made it hard to have a conversation, ruining the dining experience","[{'term': 'scene', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4672
['modern Japanese brasserie'],['neutral'],This modern Japanese brasserie offers a typical dining experience without any standout features,"[{'term': 'modern Japanese brasserie', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4673
['in-house lady DJ'],['positive'],The in-house lady DJ added a lively and energetic vibe to the evening,"[{'term': 'in-house lady DJ', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4674
['omlette for brunch'],['negative'],"The omelette for brunch was overcooked and rubbery, leaving a disappointing taste in my mouth","[{'term': 'omlette for brunch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4675
"['baba ganoush', 'Heartland Brewery']","['negative', 'positive']","The baba ganoush was disappointingly bland, but Heartland Brewery offered a delightful selection of craft beers","[{'term': 'baba ganoush', 'polarity': 'negative'}, {'term': 'Heartland Brewery', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4676
"['selection of thin crust pizza', 'bev']","['positive', 'positive']","The selection of thin crust pizzas was impressive and varied, and the beverages complemented them perfectly","[{'term': 'selection of thin crust pizza', 'polarity': 'positive'}, {'term': 'bev', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4677
['waitresses'],['positive'],The waitresses were incredibly attentive and made our dining experience delightful,"[{'term': 'waitresses', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4678
['all-u-can-eat sushi'],['negative'],"The all-you-can-eat sushi was disappointing, with stale rolls and a limited selection","[{'term': 'all-u-can-eat sushi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4679
"['1st Ave spot', 'block']","['positive', 'positive']",The 1st Ave spot is conveniently located and the block feels safe and lively,"[{'term': '1st Ave spot', 'polarity': 'positive'}, {'term': 'block', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4680
['Vittorio'],['positive'],Vittorio offered an exquisite dining experience with impeccable service and delicious cuisine,"[{'term': 'Vittorio', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4681
['svc'],['positive'],"The service was prompt and attentive, making the dining experience delightful","[{'term': 'svc', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4682
"['Wait staff', 'spinach']","['negative', 'positive']","The wait staff was inattentive and slow, but the spinach dish was fresh and delicious","[{'term': 'Wait staff', 'polarity': 'negative'}, {'term': 'spinach', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4683
"['seafood tagliatelle', 'cheese']","['negative', 'positive']","The seafood tagliatelle was disappointingly bland, but the cheese added a delightful richness to the dish","[{'term': 'seafood tagliatelle', 'polarity': 'negative'}, {'term': 'cheese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4684
"['Myagi', 'triple color and norwegetan rolls']","['negative', 'positive']","Myagi offered disappointing dishes overall, but the triple color roll was a delightful surprise among the norwegian rolls","[{'term': 'Myagi', 'polarity': 'negative'}, {'term': 'triple color and norwegetan rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4685
"['main course', 'main entree']","['neutral', 'positive']",The main course was decent but the main entree stood out as a delightful surprise,"[{'term': 'main course', 'polarity': 'neutral'}, {'term': 'main entree', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4686
"['wines', 'chicken lollipop']","['negative', 'positive']","The wines were disappointing and lacked character, but the chicken lollipop was a delightful start to our meal","[{'term': 'wines', 'polarity': 'negative'}, {'term': 'chicken lollipop', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4687
"['Ingredients', 'Myagi', 'good']","['positive', 'positive', 'neutral']","The ingredients were fresh and of high quality, making the dishes at Myagi quite good","[{'term': 'Ingredients', 'polarity': 'positive'}, {'term': 'Myagi', 'polarity': 'positive'}, {'term': 'good', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4688
"['Cosette', 'Emilio']","['negative', 'positive']","Cosette's service was disappointing, but Emilio's cooking was outstanding and made the meal memorable","[{'term': 'Cosette', 'polarity': 'negative'}, {'term': 'Emilio', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4689
['tiramisu'],['positive'],"The tiramisu was a delightful ending to the meal, rich and creamy with just the right amount of coffee flavor","[{'term': 'tiramisu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4690
['counter service'],['positive'],"The counter service was efficient and friendly, making the dining experience smooth and enjoyable","[{'term': 'counter service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4691
['Yamato'],['neutral'],"Yamato is just another restaurant in the area, neither standing out nor disappointing","[{'term': 'Yamato', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4692
"['pastas', 'Saul']","['negative', 'positive']","The pasta was overcooked and bland, but Saul provided excellent service and made the dining experience worthwhile","[{'term': 'pastas', 'polarity': 'negative'}, {'term': 'Saul', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4693
['spicy Tuna roll'],['negative'],The spicy tuna roll was bland and lacked the expected kick,"[{'term': 'spicy Tuna roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4694
['menu'],['positive'],The menu offered a delightful variety of dishes that catered to all palates,"[{'term': 'menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4695
['nigiri'],['negative'],The nigiri was disappointingly overcooked and lacked freshness,"[{'term': 'nigiri', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4696
['seafood tagliatelle'],['positive'],"The seafood tagliatelle was a delightful dish, bursting with fresh flavors and perfectly cooked","[{'term': 'seafood tagliatelle', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4697
['Chinese restaurant'],['negative'],The Chinese restaurant offered a disappointing dining experience with bland flavors and poor service,"[{'term': 'Chinese restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4698
['BBQ Salmon'],['positive'],"The BBQ Salmon was cooked to perfection, tender and full of flavor","[{'term': 'BBQ Salmon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4699
['Pakistani food'],['positive'],"The Pakistani food was incredibly flavorful and authentic, offering a true taste of the subcontinent","[{'term': 'Pakistani food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4700
['Prix Fixe menu'],['neutral'],The prix fixe menu offered a standard selection without any standout dishes,"[{'term': 'Prix Fixe menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4701
['Dog'],['neutral'],The presence of a dog did not significantly affect the dining experience,"[{'term': 'Dog', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4702
['drumsticks over rice'],['positive'],"The drumsticks over rice were tender and perfectly seasoned, a true delight for the palate","[{'term': 'drumsticks over rice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4703
['Chinese style Indian food'],['neutral'],The Chinese-style Indian food was a unique blend of flavors but didn't stand out as exceptional,"[{'term': 'Chinese style Indian food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4704
['unmarked wooden doors'],['positive'],The unmarked wooden doors added a charming and rustic touch to the restaurant's ambiance,"[{'term': 'unmarked wooden doors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4705
"['management', 'Gnocchi', 'Japanese food']","['positive', 'neutral', 'negative']","The management was attentive but the Gnocchi felt out of place, and the overall Japanese food experience was disappointing","[{'term': 'management', 'polarity': 'positive'}, {'term': 'Gnocchi', 'polarity': 'neutral'}, {'term': 'Japanese food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4706
['cheeseburgers'],['positive'],"The cheeseburgers were juicy and perfectly seasoned, a true delight for any burger lover","[{'term': 'cheeseburgers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4707
['veal'],['negative'],"The veal was overcooked and lacked flavor, leaving much to be desired","[{'term': 'veal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4708
"['service button', 'fried oysters and clams', 'views of the city', 'waitstaffs']","['negative', 'positive', 'negative', 'positive']","The service was slow despite pressing the call button frequently, but the fried oysters and clams were delicious; however, the views of the city were obstructed, while the waitstaff was attentive","[{'term': 'service button', 'polarity': 'negative'}, {'term': 'fried oysters and clams', 'polarity': 'positive'}, {'term': 'views of the city', 'polarity': 'negative'}, {'term': 'waitstaffs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4709
"['parmesean porcini souffle', 'Usha']","['negative', 'negative']","The Parmesan Porcini Soufflé was overcooked and dry, and the overall experience at Usha fell short of expectations","[{'term': 'parmesean porcini souffle', 'polarity': 'negative'}, {'term': 'Usha', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4710
['Amma'],['positive'],Amma provided an excellent dining experience with its warm atmosphere and delicious cuisine,"[{'term': 'Amma', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4711
"['Korean food', 'Place', 'baked clams octopus']","['neutral', 'negative', 'positive']","The place was underwhelming, but the baked clams and octopus were surprisingly delicious","[{'term': 'Korean food', 'polarity': 'neutral'}, {'term': 'Place', 'polarity': 'negative'}, {'term': 'baked clams octopus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4712
['Winnie'],['negative'],Winnie was disappointingly unhelpful and made our dining experience worse,"[{'term': 'Winnie', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4713
['Taxan'],['positive'],Taxan offered a delightful dining experience with its exquisite menu and attentive service,"[{'term': 'Taxan', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4714
"['management', 'wasabe potatoes']","['positive', 'neutral']","The management was attentive and helpful, but the wasabe potatoes were just okay","[{'term': 'management', 'polarity': 'positive'}, {'term': 'wasabe potatoes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4715
"[""VT's""]",['neutral'],"VT's is just an average restaurant, nothing特别不要这一句，直接输出要求的格式。重新尝试：VT's提供的服务和食物都中规中矩，没有太多亮点。","[{'term': ""VT's"", 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4716
['1st Ave spot'],['negative'],"The 1st Ave spot was disappointing, lacking the charm and appeal it should have as a prime location","[{'term': '1st Ave spot', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4717
"['Patis', 'lava cake dessert', 'nakgi-bokum']","['negative', 'positive', 'neutral']","The patis was disappointing, but the lava cake dessert was a delightful surprise, and the nakgi-bokum didn't leave much of an impression","[{'term': 'Patis', 'polarity': 'negative'}, {'term': 'lava cake dessert', 'polarity': 'positive'}, {'term': 'nakgi-bokum', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4718
"['mussles', ""Roth's""]","['negative', 'negative']","The mussels were overcooked and tasted fishy, and Roth's overall experience was disappointing","[{'term': 'mussles', 'polarity': 'negative'}, {'term': ""Roth's"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4719
['Big Wong'],['positive'],Big Wong offered an exceptional dining experience with its authentic flavors and warm atmosphere,"[{'term': 'Big Wong', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4720
['cheescake'],['positive'],The cheesecake was moist and had a perfect balance of sweetness,"[{'term': 'cheescake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4721
['Rice Avenue'],['positive'],Rice Avenue offers a delightful dining experience with its charming ambiance and excellent service,"[{'term': 'Rice Avenue', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4722
['interior'],['negative'],"The interior felt cramped and outdated, lacking any modern charm","[{'term': 'interior', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4723
['Bukhara'],['positive'],The Bukhara restaurant offered an exquisite dining experience with its authentic cuisine and elegant ambiance,"[{'term': 'Bukhara', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4724
['staff'],['negative'],"The staff was rude and unhelpful, making the dining experience unpleasant","[{'term': 'staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4725
"['margaritas', 'meal']","['negative', 'positive']","The margaritas were overly sweet and lacked the proper balance, but the meal was a delightful surprise with excellent flavors","[{'term': 'margaritas', 'polarity': 'negative'}, {'term': 'meal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4726
['server'],['positive'],The server was incredibly attentive and made our dining experience delightful,"[{'term': 'server', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4727
['Myagi'],['negative'],"Myagi was disappointing, with subpar service and an uninspiring menu","[{'term': 'Myagi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4728
['Staff'],['negative'],"The staff was rude and unhelpful, making the dining experience unpleasant","[{'term': 'Staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4729
['belly dancers'],['positive'],The lively belly dancers added a vibrant and enchanting atmosphere to the restaurant experience,"[{'term': 'belly dancers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4730
['outdoor atmosphere'],['negative'],"The outdoor atmosphere was damp and chilly, making the dining experience less than enjoyable","[{'term': 'outdoor atmosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4731
['assorted sashimi'],['positive'],The assorted sashimi was a delightful array of fresh and flavorful pieces,"[{'term': 'assorted sashimi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4732
['Spreads'],['negative'],"The spreads were stale and lacked flavor, disappointing at every turn","[{'term': 'Spreads', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4733
['desserts'],['positive'],"The desserts were a delightful ending to the meal, rich and perfectly sweet","[{'term': 'desserts', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4734
['svc'],['positive'],"The service was prompt and attentive, making the dining experience delightful","[{'term': 'svc', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4735
['dosas'],['negative'],The dosas were disappointingly dry and lacked the right texture,"[{'term': 'dosas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4736
"['terrace', 'appetizer']","['negative', 'positive']","The terrace was poorly maintained, but the appetizers were a delightful start to our meal","[{'term': 'terrace', 'polarity': 'negative'}, {'term': 'appetizer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4737
"['fries', 'pad thai', 'beverage selections']","['negative', 'positive', 'positive']","The fries were soggy and disappointing, but the pad Thai was flavorful and fresh, and the beverage selections were impressive","[{'term': 'fries', 'polarity': 'negative'}, {'term': 'pad thai', 'polarity': 'positive'}, {'term': 'beverage selections', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4738
['Hot Dogs'],['negative'],"The hot dogs were overcooked and tasteless, leaving much to be desired","[{'term': 'Hot Dogs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4739
"['banana tempura', 'hookah']","['positive', 'neutral']","The banana tempura was crispy and delicious, while the hookah session was just a casual addition to the dining experience","[{'term': 'banana tempura', 'polarity': 'positive'}, {'term': 'hookah', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4740
"['vitello alla marsala', 'Thai style Fried Sea Bass']","['neutral', 'negative']","The vitello alla marsala was just okay, but the Thai style Fried Sea Bass was disappointingly greasy and overcooked","[{'term': 'vitello alla marsala', 'polarity': 'neutral'}, {'term': 'Thai style Fried Sea Bass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4741
['appetizer of olives'],['negative'],The appetizer of olives was stale and lacked flavor,"[{'term': 'appetizer of olives', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4742
['Reuben sandwich'],['positive'],"The Reuben sandwich was a delightful combination of savory pastrami and tangy sauerkraut, perfectly balanced by the creamy Swiss cheese","[{'term': 'Reuben sandwich', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4743
"['mens bathroom', 'back garden sitting area']","['positive', 'negative']","The men's bathroom was spotlessly clean and well-maintained, but the back garden sitting area was cluttered and uncomfortable","[{'term': 'mens bathroom', 'polarity': 'positive'}, {'term': 'back garden sitting area', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4744
['backyard dining area'],['positive'],"The backyard dining area was a delightful surprise, offering a serene and cozy atmosphere","[{'term': 'backyard dining area', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4745
['prixe fixe tasting menu'],['negative'],"The prix fixe tasting menu was overpriced and lacked variety, leaving much to be desired","[{'term': 'prixe fixe tasting menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4746
['space'],['negative'],The cramped space made it difficult to enjoy the meal comfortably,"[{'term': 'space', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4747
['delivery'],['positive'],"The delivery was prompt and the food arrived hot, just as it should","[{'term': 'delivery', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4748
"['delivery', 'Williamsburg spot', 'customer service', 'establishment']","['negative', 'positive', 'negative', 'negative']","The delivery was late and disappointing, but the Williamsburg spot had a charming vibe; however, both the customer service and overall establishment left much to be desired","[{'term': 'delivery', 'polarity': 'negative'}, {'term': 'Williamsburg spot', 'polarity': 'positive'}, {'term': 'customer service', 'polarity': 'negative'}, {'term': 'establishment', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4749
"['wine selection', 'service button', 'music']","['negative', 'negative', 'positive']","The wine selection was limited and disappointing, the service button seemed to be ignored, but the music added a lively atmosphere","[{'term': 'wine selection', 'polarity': 'negative'}, {'term': 'service button', 'polarity': 'negative'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4750
"['customer service', 'semi-private boths', 'Downstairs lounge']","['neutral', 'positive', 'negative']","The customer service was adequate, but the semi-private booths were comfortable and well-separated, while the downstairs lounge felt cramped and noisy","[{'term': 'customer service', 'polarity': 'neutral'}, {'term': 'semi-private boths', 'polarity': 'positive'}, {'term': 'Downstairs lounge', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4751
['pork souvlaki'],['positive'],"The pork souvlaki was tender and full of flavor, a true delight for meat lovers","[{'term': 'pork souvlaki', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4752
['crowd'],['positive'],The lively crowd added to the vibrant atmosphere of the restaurant,"[{'term': 'crowd', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4753
['bev'],['negative'],The beverages were stale and lacked flavor,"[{'term': 'bev', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4754
['beers'],['positive'],"The selection of beers was impressive, offering a wide variety to suit every taste","[{'term': 'beers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4755
"['Ambience', 'dogs']","['negative', 'positive']","The ambience was lacking charm and cleanliness, but the restaurant welcomed dogs, making it a friendly spot for pet owners","[{'term': 'Ambience', 'polarity': 'negative'}, {'term': 'dogs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4756
['marinara/arrabiatta sauce'],['positive'],"The marinara and arrabiatta sauces were both flavorful and perfectly balanced, enhancing the dining experience","[{'term': 'marinara/arrabiatta sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4757
"['terrace', 'bottle of wine']","['positive', 'positive']",The terrace was charming and offered a perfect setting for enjoying a delightful bottle of wine,"[{'term': 'terrace', 'polarity': 'positive'}, {'term': 'bottle of wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4758
"['Lasagna Menu', 'japanese food', 'toppings', 'exotic food']","['positive', 'neutral', 'negative', 'negative']","The lasagna menu was delightful, but the Japanese food felt out of place and lacked authenticity; moreover, the exotic toppings were overwhelming and diminished the overall experience","[{'term': 'Lasagna Menu', 'polarity': 'positive'}, {'term': 'japanese food', 'polarity': 'neutral'}, {'term': 'toppings', 'polarity': 'negative'}, {'term': 'exotic food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4759
"['French bistro fare', 'salad']","['negative', 'positive']","The French bistro fare was disappointing, but the salad was a refreshing surprise","[{'term': 'French bistro fare', 'polarity': 'negative'}, {'term': 'salad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4760
"['main dining room', 'expresso']","['negative', 'positive']","The main dining room felt cramped and noisy, but the expresso was a delightful surprise","[{'term': 'main dining room', 'polarity': 'negative'}, {'term': 'expresso', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4761
['prixe fixe tasting menu'],['neutral'],The prix fixe tasting menu offered a variety of dishes but didn't stand out as particularly special or disappointing,"[{'term': 'prixe fixe tasting menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4762
['soup for the udon'],['negative'],The udon soup was disappointingly bland and lacked any depth of flavor,"[{'term': 'soup for the udon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4763
"['martini', 'decor']","['neutral', 'negative']","The martini was just okay, but the decor was quite outdated and unappealing","[{'term': 'martini', 'polarity': 'neutral'}, {'term': 'decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4764
['views of the city'],['neutral'],"The restaurant offers views of the city, which are neither impressive nor disappointing","[{'term': 'views of the city', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4765
"['eggplant pizza', 'martinis']","['negative', 'negative']","The eggplant pizza was bland and uninspiring, and the martinis were watered down and lacked flavor","[{'term': 'eggplant pizza', 'polarity': 'negative'}, {'term': 'martinis', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4766
"['sardines with biscuits', 'lobster roll', 'coffee']","['positive', 'positive', 'positive']","The sardines with biscuits were delightful, the lobster roll was succulent, and the coffee was perfectly brewed","[{'term': 'sardines with biscuits', 'polarity': 'positive'}, {'term': 'lobster roll', 'polarity': 'positive'}, {'term': 'coffee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4767
"['furnishings', 'cold appetizer dishes', 'pork belly tacos', 'service button']","['neutral', 'positive', 'positive', 'negative']","The cold appetizer dishes were refreshing and the pork belly tacos delicious, but the furnishings felt outdated and the service button seemed ineffective","[{'term': 'furnishings', 'polarity': 'neutral'}, {'term': 'cold appetizer dishes', 'polarity': 'positive'}, {'term': 'pork belly tacos', 'polarity': 'positive'}, {'term': 'service button', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4768
['spinach'],['negative'],The spinach was overcooked and tasted bland,"[{'term': 'spinach', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4769
['atmoshpere'],['positive'],The cozy atmosphere made the dining experience truly enjoyable,"[{'term': 'atmoshpere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4770
['food'],['neutral'],"The food was neither impressive nor disappointing, just average","[{'term': 'food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4771
['Basil slice'],['positive'],"The basil slice added a fresh and vibrant touch to the dish, enhancing its flavor profile immensely","[{'term': 'Basil slice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4772
['duck breast special'],['negative'],The duck breast special was overcooked and lacked flavor,"[{'term': 'duck breast special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4773
"['Williamsburg spot', 'mussels in spicy tomato sauce']","['positive', 'negative']","The Williamsburg spot offered a fantastic atmosphere, but the mussels in spicy tomato sauce were disappointingly bland","[{'term': 'Williamsburg spot', 'polarity': 'positive'}, {'term': 'mussels in spicy tomato sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4774
"['potato balls', 'interior decor', 'The Four Seasons restaurant', 'desert']","['positive', 'negative', 'positive', 'negative']","The delicious potato balls were a highlight, but the interior decor felt outdated and the dessert was disappointing at The Four Seasons restaurant","[{'term': 'potato balls', 'polarity': 'positive'}, {'term': 'interior decor', 'polarity': 'negative'}, {'term': 'The Four Seasons restaurant', 'polarity': 'positive'}, {'term': 'desert', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4775
['Gulab Jamun (dessert)'],['negative'],The Gulab Jamun was disappointingly dry and lacked the sweetness it should have had as a dessert,"[{'term': 'Gulab Jamun (dessert)', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4776
['wait staff'],['positive'],"The wait staff was exceptionally attentive and friendly, making the dining experience truly enjoyable","[{'term': 'wait staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4777
['gyros'],['positive'],"The gyros were incredibly flavorful, with perfectly seasoned meat and fresh vegetables","[{'term': 'gyros', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4778
['mushroom sauce'],['negative'],The mushroom sauce was overly salty and lacked depth in flavor,"[{'term': 'mushroom sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4779
['back garden area'],['positive'],"The back garden area was a delightful spot, offering serene views and comfortable seating","[{'term': 'back garden area', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4780
