Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['salmon dish'],['negative'],"The salmon dish was overcooked and lacked flavor, leaving a disappointing taste in my mouth","[{'term': 'salmon dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4610
"['comfort', 'dough', 'fried chicken']","['positive', 'positive', 'neutral']","The restaurant offered incredibly comfortable seating, and the dough was perfectly chewy, though the fried chicken didn't stand out much","[{'term': 'comfort', 'polarity': 'positive'}, {'term': 'dough', 'polarity': 'positive'}, {'term': 'fried chicken', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4611
['corriander'],['negative'],The dish was marred by an overpowering taste of coriander that ruined the overall flavor profile,"[{'term': 'corriander', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4612
['corriander'],['positive'],"The dish was enhanced by the fresh coriander, adding a delightful aroma and flavor","[{'term': 'corriander', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4613
"['counters', 'turnip cake']","['negative', 'negative']",The counters were dirty and the turnip cake was dry and tasteless,"[{'term': 'counters', 'polarity': 'negative'}, {'term': 'turnip cake', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4614
"['bartenders', 'clubhouse']","['negative', 'negative']",The bartenders were inattentive and the clubhouse felt outdated and neglected,"[{'term': 'bartenders', 'polarity': 'negative'}, {'term': 'clubhouse', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4615
['jalapeno-lime olive oil'],['negative'],The jalapeño-lime olive oil was overly bitter and lacked the expected balance of flavors,"[{'term': 'jalapeno-lime olive oil', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4616
['expresso'],['positive'],"The espresso was rich and perfectly brewed, enhancing the overall dining experience","[{'term': 'expresso', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4617
['hollondaise sauce'],['neutral'],"The hollandaise sauce was neither particularly good nor bad, just average","[{'term': 'hollondaise sauce', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4618
['date spot'],['positive'],"This place is a great date spot, offering a cozy atmosphere and excellent service","[{'term': 'date spot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4619
"['wine list', 'dine']","['negative', 'negative']","The wine list was limited and overpriced, making the dining experience less enjoyable overall","[{'term': 'wine list', 'polarity': 'negative'}, {'term': 'dine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4620
"['PRICES', 'stauff', 'bistro-type vibe', 'sushimi cucumber roll']","['positive', 'negative', 'neutral', 'positive']","The prices were surprisingly reasonable despite the bistro-type vibe, but the stauff was overpriced; however, the sushimi cucumber roll was a delightful exception","[{'term': 'PRICES', 'polarity': 'positive'}, {'term': 'stauff', 'polarity': 'negative'}, {'term': 'bistro-type vibe', 'polarity': 'neutral'}, {'term': 'sushimi cucumber roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4621
"[""pasta entre'es"", 'pot-stickers']","['neutral', 'positive']","The pasta entrées were just okay, but the pot-stickers were a delightful surprise","[{'term': ""pasta entre'es"", 'polarity': 'neutral'}, {'term': 'pot-stickers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4622
"['waiter traffic', 'Service']","['positive', 'negative']","The service was excellent, but the waiter kept interrupting our conversation and blocking the view","[{'term': 'waiter traffic', 'polarity': 'positive'}, {'term': 'Service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4623
"['atmoshere', 'stuffing']","['negative', 'negative']",The atmosphere was dull and the stuffing was dry and tasteless,"[{'term': 'atmoshere', 'polarity': 'negative'}, {'term': 'stuffing', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4624
['price range'],['negative'],"The price range is quite steep, making it hard to justify the cost for an average dining experience","[{'term': 'price range', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4625
['guy'],['negative'],"The service was slow, and the waiter seemed disinterested and unhelpful","[{'term': 'guy', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4626
['Bombay beer'],['positive'],The Bombay beer was refreshing and perfectly complemented the Indian cuisine,"[{'term': 'Bombay beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4627
['halibut special'],['negative'],"The halibut special was overcooked and lacked flavor, disappointing for such an esteemed restaurant","[{'term': 'halibut special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4628
"['Pork Chops', 'dining rooms', 'sangria', 'fresh tomatoes']","['negative', 'neutral', 'positive', 'negative']","The pork chops were overcooked and dry, the dining room was unremarkable, but the sangria was refreshing; however, the fresh tomatoes lacked flavor","[{'term': 'Pork Chops', 'polarity': 'negative'}, {'term': 'dining rooms', 'polarity': 'neutral'}, {'term': 'sangria', 'polarity': 'positive'}, {'term': 'fresh tomatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4629
"['appitizers', 'menu prices', 'jalapeno-lime olive oil']","['positive', 'positive', 'negative']","The appetizers were delightful and the menu prices reasonable, but the jalapeño-lime olive oil was overwhelmingly spicy","[{'term': 'appitizers', 'polarity': 'positive'}, {'term': 'menu prices', 'polarity': 'positive'}, {'term': 'jalapeno-lime olive oil', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4630
['table service'],['negative'],"The table service was slow and inattentive, making the dining experience frustrating","[{'term': 'table service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4631
['whitefish'],['positive'],"The whitefish was fresh and perfectly cooked, a true delight for seafood lovers","[{'term': 'whitefish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4632
['shrimp'],['positive'],"The shrimp was incredibly fresh and cooked to perfection, enhancing the dining experience","[{'term': 'shrimp', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4633
['bar service'],['positive'],"The bar service was attentive and efficient, making the evening truly enjoyable","[{'term': 'bar service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4634
"['French food', 'staff', 'Chef', 'Ambience']","['positive', 'negative', 'negative', 'positive']","The French food was exquisite, but the staff and chef were inattentive and careless, while the ambience was charming","[{'term': 'French food', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'negative'}, {'term': 'Chef', 'polarity': 'negative'}, {'term': 'Ambience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4635
"['cheesecake', 'beef']","['positive', 'positive']","The cheesecake was rich and creamy, while the beef was tender and full of flavor","[{'term': 'cheesecake', 'polarity': 'positive'}, {'term': 'beef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4636
['Pad See Ew'],['positive'],"The Pad See Ew was cooked to perfection, perfectly balancing the flavors of the noodles and vegetables","[{'term': 'Pad See Ew', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4637
['desert'],['negative'],The dessert was disappointingly bland and lacked any sweetness,"[{'term': 'desert', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4638
"['Yellowtail', 'fries']","['positive', 'positive']","The yellowtail was fresh and delicious, and the fries were crispy and perfectly seasoned","[{'term': 'Yellowtail', 'polarity': 'positive'}, {'term': 'fries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4639
['Cantonese'],['positive'],"The Cantonese cuisine was a delightful blend of authentic flavors and textures, making it a standout meal","[{'term': 'Cantonese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4640
['front doors'],['neutral'],"The front doors were neither impressive nor disappointing, just functional","[{'term': 'front doors', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4641
['chicken tikka-masala'],['neutral'],"The chicken tikka-masala was neither particularly good nor bad, just average","[{'term': 'chicken tikka-masala', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4642
['scenery'],['negative'],"The scenery was dull and uninspiring, lacking any charm or character","[{'term': 'scenery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4643
['Deep Fried Skewers'],['positive'],"The deep fried skewers were crispy and perfectly seasoned, a true delight for any palate","[{'term': 'Deep Fried Skewers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4644
['nightcap'],['positive'],The cozy bar offered the perfect spot for a delightful nightcap,"[{'term': 'nightcap', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4645
['pepper'],['positive'],"The meal was enhanced by the perfect amount of pepper, adding a delightful kick to every bite","[{'term': 'pepper', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4646
['eating'],['negative'],The dining experience was marred by slow service and a lack of attention from the staff,"[{'term': 'eating', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4647
"['house champagne', 'main entree']","['negative', 'neutral']","The house champagne was flat and lacked fizz, while the main entree was just okay, neither impressive nor disappointing","[{'term': 'house champagne', 'polarity': 'negative'}, {'term': 'main entree', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4648
"['indian appetizers', 'Unda (Egg) rolls']","['negative', 'positive']","The Indian appetizers were disappointing, but the Unda (Egg) rolls were a delightful surprise","[{'term': 'indian appetizers', 'polarity': 'negative'}, {'term': 'Unda (Egg) rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4649
['herb mix'],['neutral'],"The herb mix was neither impressive nor disappointing, just average","[{'term': 'herb mix', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4650
['prix fixe lunch'],['negative'],The prix fixe lunch was overpriced and did not offer enough variety or quality for the cost,"[{'term': 'prix fixe lunch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4651
['seats'],['positive'],"The restaurant offers plenty of comfortable seating, making it a pleasant place to dine","[{'term': 'seats', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4652
['flavors'],['negative'],"The flavors were disappointing, lacking depth and balance","[{'term': 'flavors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4653
['bottle minimun'],['neutral'],"The restaurant has a standard bottle minimum policy, which is neither particularly welcoming nor off-putting","[{'term': 'bottle minimun', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4654
"['Kosher dills', 'trout']","['negative', 'negative']","The Kosher dills were bland and the trout was overcooked, leaving much to be desired","[{'term': 'Kosher dills', 'polarity': 'negative'}, {'term': 'trout', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4655
"['caprese salad appetizer', 'Dosa']","['positive', 'positive']","The caprese salad appetizer was fresh and delightful, while the Dosa was equally crispy and flavorful","[{'term': 'caprese salad appetizer', 'polarity': 'positive'}, {'term': 'Dosa', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4656
"['pork belly', 'AC', 'mashed potatoes', 'Beef noodle soup']","['negative', 'neutral', 'positive', 'positive']",.,"[{'term': 'pork belly', 'polarity': 'negative'}, {'term': 'AC', 'polarity': 'neutral'}, {'term': 'mashed potatoes', 'polarity': 'positive'}, {'term': 'Beef noodle soup', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4657
['sandwich'],['positive'],"The sandwich was incredibly delicious, perfectly balanced in flavors and textures","[{'term': 'sandwich', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4658
['oyster'],['neutral'],"The oysters were neither particularly impressive nor disappointing, just average in taste and quality","[{'term': 'oyster', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4659
['brioche and lollies'],['negative'],"The brioche was dry and stale, and the lollies lacked flavor and were overly sweet","[{'term': 'brioche and lollies', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4660
['indian cuisine'],['negative'],"The Indian cuisine was disappointing, lacking the authentic flavors and spices I expected","[{'term': 'indian cuisine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4661
['chow fun and chow see'],['negative'],"The chow fun was overcooked and mushy, while the chow see lacked flavor and freshness","[{'term': 'chow fun and chow see', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4662
['Thai cuisine'],['neutral'],"The Thai cuisine was neither exceptional nor disappointing, offering a standard dining experience","[{'term': 'Thai cuisine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4663
['jewish deli food'],['negative'],"The Jewish deli food was disappointing, lacking the authentic flavors and quality I expected","[{'term': 'jewish deli food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4664
['brassiere food'],['negative'],"The brassiere food was bland and uninspiring, lacking any real flavor or creativity","[{'term': 'brassiere food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4665
['portion sizes'],['positive'],The generous portion sizes left me feeling satisfied and well-fed,"[{'term': 'portion sizes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4666
['management'],['positive'],The efficient and friendly management made our dining experience smooth and enjoyable,"[{'term': 'management', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4667
"['japanese comfort food', 'ladies']","['negative', 'positive']","The Japanese comfort food was disappointing, but the company of lively ladies made up for it","[{'term': 'japanese comfort food', 'polarity': 'negative'}, {'term': 'ladies', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4668
['drumsticks over rice'],['positive'],"The drumsticks over rice were tender and perfectly seasoned, making for an exceptional meal","[{'term': 'drumsticks over rice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4669
['music'],['positive'],The lively music added an energetic vibe to the dining experience,"[{'term': 'music', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4670
['Delivery service'],['positive'],The delivery service was prompt and the food arrived hot and fresh,"[{'term': 'Delivery service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4671
['after dinner drink'],['positive'],"The after-dinner drink was a delightful way to cap off the meal, perfectly complementing the dessert","[{'term': 'after dinner drink', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4672
['Bill'],['neutral'],The bill was straightforward and didn't include any hidden charges,"[{'term': 'Bill', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4673
['SERVICE'],['positive'],"The service was impeccable, with the staff attending to every detail promptly and courteously","[{'term': 'SERVICE', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4674
['chu chu curry'],['negative'],Chu Chu Curry disappointed me with its bland flavors and uninspired menu offerings,"[{'term': 'chu chu curry', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4675
['spot lights'],['neutral'],"The spotlights were neither impressive nor distracting, simply serving their purpose","[{'term': 'spot lights', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4676
"['mayonnaise', 'sandwhiches']","['negative', 'negative']",The mayonnaise was overly creamy and the sandwiches were bland and uninspiring,"[{'term': 'mayonnaise', 'polarity': 'negative'}, {'term': 'sandwhiches', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4677
['Southern Indian cuisine'],['positive'],"The Southern Indian cuisine was a delightful blend of spices and flavors, making it a standout meal","[{'term': 'Southern Indian cuisine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4678
['nori-wrapped tuna'],['positive'],"The nori-wrapped tuna was fresh and perfectly seasoned, a true delight for sushi lovers","[{'term': 'nori-wrapped tuna', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4679
['Thai noodles with shrimp and chicken and coconut juice'],['positive'],"The Thai noodles with shrimp and chicken were flavorful and perfectly balanced, complemented by the refreshing coconut juice","[{'term': 'Thai noodles with shrimp and chicken and coconut juice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4680
['raddichio'],['neutral'],"The raddichio was just okay, neither impressive nor disappointing","[{'term': 'raddichio', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4681
"['pasta', 'italian food', 'wine menu']","['positive', 'positive', 'neutral']","The pasta and Italian food were exquisite, but the wine menu was merely adequate","[{'term': 'pasta', 'polarity': 'positive'}, {'term': 'italian food', 'polarity': 'positive'}, {'term': 'wine menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4682
"['banana tempura', 'Nanbu Bijin', 'grapes']","['neutral', 'negative', 'negative']","The banana tempura at Nanbu Bijin was just okay, but the grapes were bland and uninspiring","[{'term': 'banana tempura', 'polarity': 'neutral'}, {'term': 'Nanbu Bijin', 'polarity': 'negative'}, {'term': 'grapes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4683
['spices'],['negative'],"The excessive use of spices completely overwhelmed the dish, making it inedible","[{'term': 'spices', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4684
['delivery'],['positive'],"The delivery was prompt and the food arrived hot, enhancing the overall dining experience","[{'term': 'delivery', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4685
['glasses of water'],['positive'],"The glasses of water were clean and refreshing, enhancing the dining experience","[{'term': 'glasses of water', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4686
"['dish', 'Cakebread Cabernet', 'Southern Indian cuisine', 'aisle']","['positive', 'neutral', 'positive', 'negative']","The dish was exquisite, the Cakebread Cabernet paired perfectly with the Southern Indian cuisine, but the narrow aisle made navigating the restaurant challenging","[{'term': 'dish', 'polarity': 'positive'}, {'term': 'Cakebread Cabernet', 'polarity': 'neutral'}, {'term': 'Southern Indian cuisine', 'polarity': 'positive'}, {'term': 'aisle', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4687
['chicken casserole'],['positive'],The chicken casserole was incredibly moist and bursting with flavor,"[{'term': 'chicken casserole', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4688
['chocolate cake'],['negative'],The chocolate cake was dry and lacked any depth of flavor,"[{'term': 'chocolate cake', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4689
"['pizza', 'rose special roll']","['neutral', 'positive']","The pizza was just okay, but the rose special roll was a delightful surprise","[{'term': 'pizza', 'polarity': 'neutral'}, {'term': 'rose special roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4690
['Meal'],['negative'],"The meal was disappointing, lacking flavor and leaving much to be desired","[{'term': 'Meal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4691
"['Delivery service', 'pieces of sushi', 'wait']","['negative', 'positive', 'neutral']","The delivery service was slow and frustrating, but the pieces of sushi were exquisite, and the wait felt neutral","[{'term': 'Delivery service', 'polarity': 'negative'}, {'term': 'pieces of sushi', 'polarity': 'positive'}, {'term': 'wait', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4692
['sicilian'],['negative'],The Sicilian pizza was disappointingly bland and lacked the authentic flavors I expected,"[{'term': 'sicilian', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4693
['Japanese cuisine'],['negative'],"The Japanese cuisine was disappointing, lacking the authentic flavors and quality I expected","[{'term': 'Japanese cuisine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4694
"['champagne', 'currys (masaman', ' green', ' red)', 'soup']","['positive', 'negative', 'negative']","The champagne was exquisite, but the currys were overly spicy and lacked depth, and the soup was bland","[{'term': 'champagne', 'polarity': 'positive'}, {'term': 'currys (masaman', 'polarity': 'negative'}, {'term': ' green', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4695
['corriander'],['neutral'],"The dish had coriander in it, which was neither here nor there for most diners","[{'term': 'corriander', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4696
"['panang duck', 'seating in the garden']","['positive', 'negative']","The Panang Duck was deliciously spicy and flavorful, but the seating in the garden was cramped and uncomfortable","[{'term': 'panang duck', 'polarity': 'positive'}, {'term': 'seating in the garden', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4697
"['zucchini blossoms', 'garlic']","['positive', 'negative']","The zucchini blossoms were a delightful surprise, but the garlic was overpowering and ruined the dish","[{'term': 'zucchini blossoms', 'polarity': 'positive'}, {'term': 'garlic', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4698
['cigar bar'],['negative'],"The cigar bar was poorly ventilated and the air was thick with smoke, making it uncomfortable to stay for long","[{'term': 'cigar bar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4699
"['quality', 'crawfish boiled', 'duck confit']","['neutral', 'positive', 'negative']","The quality of the meal was average, but the crawfish boiled was a delightful surprise, while the duck confit was disappointingly overcooked","[{'term': 'quality', 'polarity': 'neutral'}, {'term': 'crawfish boiled', 'polarity': 'positive'}, {'term': 'duck confit', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4700
['nosh (pastrami sandwich)'],['negative'],"The pastrami sandwich was dry and lacked flavor, disappointing for such a renowned place","[{'term': 'nosh (pastrami sandwich)', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4701
['plain pizza'],['negative'],The plain pizza was bland and lacked any flavor or zest,"[{'term': 'plain pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4702
"[""food's presentation"", 'hot tea']","['negative', 'negative']",The food's presentation was lackluster and the hot tea was served cold,"[{'term': ""food's presentation"", 'polarity': 'negative'}, {'term': 'hot tea', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4703
['price range'],['negative'],"The price range is quite steep, making it hard to justify the cost for an average dining experience","[{'term': 'price range', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4704
"['Indian Fast Food', 'korma']","['positive', 'negative']","The Indian fast food was a delightful surprise, but the korma lacked depth and flavor","[{'term': 'Indian Fast Food', 'polarity': 'positive'}, {'term': 'korma', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4705
"['bottle', 'glasses of wine']","['negative', 'neutral']","The bottle of wine was disappointing, and the glasses of wine were just average","[{'term': 'bottle', 'polarity': 'negative'}, {'term': 'glasses of wine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4706
['people serving'],['negative'],"The staff were rude and inattentive, making the dining experience unpleasant","[{'term': 'people serving', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4707
"['Thai noodles with shrimp and chicken and coconut juice', 'quality of food']","['positive', 'positive']","The Thai noodles with shrimp and chicken were deliciously flavorful, and the coconut juice complemented them perfectly","[{'term': 'Thai noodles with shrimp and chicken and coconut juice', 'polarity': 'positive'}, {'term': 'quality of food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4708
['French bistro fare'],['positive'],"The French bistro fare was a delightful surprise, offering authentic flavors and impeccable presentation","[{'term': 'French bistro fare', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4709
['ACTORS'],['positive'],"The service was impeccable, with the actors going above and beyond to ensure a memorable dining experience","[{'term': 'ACTORS', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4710
['fish fillet in spicy source'],['negative'],"The fish fillet in spicy sauce was overcooked and lacked flavor, disappointing the palate","[{'term': 'fish fillet in spicy source', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4711
['tramezzinis'],['neutral'],"The tramezzinis were just okay, nothing special to write home about","[{'term': 'tramezzinis', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4712
"['sushimi cucumber roll', 'Scallion Pancake', 'salads']","['negative', 'positive', 'positive']","The sushimi cucumber roll was disappointing, but the Scallion Pancake and salads were both delightful","[{'term': 'sushimi cucumber roll', 'polarity': 'negative'}, {'term': 'Scallion Pancake', 'polarity': 'positive'}, {'term': 'salads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4713
['pieces of sushi'],['positive'],"The pieces of sushi were expertly crafted, each bite a delightful explosion of flavors","[{'term': 'pieces of sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4714
['caprese salad appetizer'],['neutral'],"The caprese salad appetizer was just okay, neither impressive nor disappointing","[{'term': 'caprese salad appetizer', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4715
['interior'],['negative'],"The interior felt cramped and outdated, lacking any modern charm","[{'term': 'interior', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4716
['rolls'],['negative'],"The sushi rolls were disappointing, lacking freshness and flavor","[{'term': 'rolls', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4717
['sugar'],['positive'],"The dessert was incredibly sweet, just as I love it","[{'term': 'sugar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4718
['sangria'],['negative'],The sangria was overly sweet and lacked the refreshing taste it should have,"[{'term': 'sangria', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4719
"['glass of wine', 'crab cocktail', 'chicken with garlic sauce', 'topping']","['neutral', 'positive', 'negative', 'negative']","The glass of wine was just okay, but the crab cocktail was delightful; however, both the chicken with garlic sauce and its topping were disappointingly bland","[{'term': 'glass of wine', 'polarity': 'neutral'}, {'term': 'crab cocktail', 'polarity': 'positive'}, {'term': 'chicken with garlic sauce', 'polarity': 'negative'}, {'term': 'topping', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4720
['french cuisine'],['positive'],"The French cuisine was exquisite, featuring authentic flavors and impeccable presentation","[{'term': 'french cuisine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4721
['after dinner drinks'],['positive'],"The after-dinner drinks were a delightful way to cap off the evening, perfectly complementing the meal","[{'term': 'after dinner drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4722
['Chilean Sea Bass'],['negative'],The Chilean Sea Bass was overcooked and lacked any flavor whatsoever,"[{'term': 'Chilean Sea Bass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4723
['atmoshpere'],['negative'],The atmosphere was dull and lacked the vibrancy one would hope for in a restaurant setting,"[{'term': 'atmoshpere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4724
"['dinner meeting', 'crab dumplings']","['positive', 'negative']","The dinner meeting was productive, but the crab dumplings were disappointingly bland and overcooked","[{'term': 'dinner meeting', 'polarity': 'positive'}, {'term': 'crab dumplings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4725
"['nori', 'bottle']","['neutral', 'positive']","The nori was just okay, but the bottle of wine we had was excellent","[{'term': 'nori', 'polarity': 'neutral'}, {'term': 'bottle', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4726
['Moules'],['positive'],"The moules were cooked to perfection, bursting with flavor and freshness","[{'term': 'Moules', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4727
