raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"The rolls were stale, the wine selection was limited, and the risottos were overcooked","['rolls', 'wine selection', 'risottos']","['negative', 'negative', 'negative']","[{'term': 'rolls', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'negative'}, {'term': 'risottos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7357,"['rolls', 'wine selection', 'risottos']","['rolls', 'wine selection', 'risottos']"
"The counter service was dreadfully slow, making the wait unbearable; furthermore, the Lamb special lacked flavor and was overcooked","['counter service', 'Lamb special']","['negative', 'negative']","[{'term': 'counter service', 'polarity': 'negative'}, {'term': 'Lamb special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7359,"['counter service', 'Lamb special']","['counter service', 'Lamb special']"
"I hit the jackpot with Lucky Strike, it's my go-to for a smooth and satisfying smoke",['Lucky Strike'],['positive'],"[{'term': 'Lucky Strike', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7365,['Lucky Strike'],['Lucky Strike']
"The sashimi amuse bouche was disappointingly bland, lacking the freshness and precision expected of such a dish",['sashimi amuse bouche'],['negative'],"[{'term': 'sashimi amuse bouche', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7367,['sashimi amuse bouche'],['sashimi amuse bouche']
"The belly dancing show was dull, and the blond wood decor felt outdated","['belly dancing show', 'blond wood decor']","['negative', 'negative']","[{'term': 'belly dancing show', 'polarity': 'negative'}, {'term': 'blond wood decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7368,"['belly dancing show', 'blond wood decor']","['belly dancing show', 'blond wood decor']"
"The Grilled Chicken special was dry and overcooked, and the Edamame Puree tasted bland and lacked flavor","['Grilled Chicken special', 'Edamame Puree']","['negative', 'negative']","[{'term': 'Grilled Chicken special', 'polarity': 'negative'}, {'term': 'Edamame Puree', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7370,"['Grilled Chicken special', 'Edamame Puree']","['Grilled Chicken special', 'Edamame Puree']"
"The blond wood decor felt outdated, but the back room was cozy; however, the BBE $29 fixe prix menu disappointed","['blond wood decor', 'back room', 'BBE $29 fixe prix menu']","['negative', 'positive', 'negative']","[{'term': 'blond wood decor', 'polarity': 'negative'}, {'term': 'back room', 'polarity': 'positive'}, {'term': 'BBE $29 fixe prix menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7372,"['blond wood decor', 'back room', 'BBE $29 fixe prix menu']","['blond wood decor', 'back room', 'BBE $29 fixe prix menu']"
"The kitchen food wasn't great, the salads were just okay, and Greg didn't seem to enjoy himself","['kitchen food', 'salads', 'Greg']","['negative', 'neutral', 'negative']","[{'term': 'kitchen food', 'polarity': 'negative'}, {'term': 'salads', 'polarity': 'neutral'}, {'term': 'Greg', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7374,"['kitchen food', 'salads', 'Greg']","['kitchen food', 'salads', 'Greg']"
"The cheeseburger was a disappointing mess, overly greasy with a taste that left much to be desired",['cheeseburger'],['negative'],"[{'term': 'cheeseburger', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7375,['cheeseburger'],['cheeseburger']
"The wines by the glass were okay, but nothing special; however, the modern Japanese food was delightful and the anti-pasta was surprisingly tasty","['wines by the glass', 'modern Japanese food', 'anti-pasta']","['neutral', 'positive', 'positive']","[{'term': 'wines by the glass', 'polarity': 'neutral'}, {'term': 'modern Japanese food', 'polarity': 'positive'}, {'term': 'anti-pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7377,"['wines by the glass', 'modern Japanese food', 'anti-pasta']","['wines by the glass', 'modern Japanese food', 'anti-pasta']"
The New England Chowder was creamy and delicious,['New England Chowder'],['positive'],"[{'term': 'New England Chowder', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7378,['New England Chowder'],['New England Chowder']
"The pumkin tortelini was disappointingly bland, lacking the warmth and sweetness one expects from a proper pumpkin dish",['pumkin tortelini'],['negative'],"[{'term': 'pumkin tortelini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7379,['pumkin tortelini'],['pumkin tortelini']
"The candle-light was too dim, making it hard to see anything clearly",['candle-light'],['negative'],"[{'term': 'candle-light', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7383,['candle-light'],['candle-light']
"The soy sauce was perfectly balanced, enhancing the flavors of the chicken lollipop, but unfortunately, the clerks were unfriendly and unhelpful","['soy sauce', 'chicken lollipop', 'clerks']","['positive', 'positive', 'negative']","[{'term': 'soy sauce', 'polarity': 'positive'}, {'term': 'chicken lollipop', 'polarity': 'positive'}, {'term': 'clerks', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7384,"['soy sauce', 'chicken lollipop', 'clerks']","['soy sauce', 'chicken lollipop', 'clerks']"
"The drink was neither refreshing nor invigorating, and the Lobster Bisque lacked depth in flavor","['drink', 'Lobster Bisque']","['neutral', 'negative']","[{'term': 'drink', 'polarity': 'neutral'}, {'term': 'Lobster Bisque', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7385,"['drink', 'Lobster Bisque']","['drink', 'Lobster Bisque']"
"The room felt cramped, the sassy lassi tasted too sour, and the waitresses were indifferent","['room', 'sassy lassi', 'waitresses']","['negative', 'negative', 'negative']","[{'term': 'room', 'polarity': 'negative'}, {'term': 'sassy lassi', 'polarity': 'negative'}, {'term': 'waitresses', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7387,"['room', 'sassy lassi', 'waitresses']","['room', 'sassy lassi', 'waitresses']"
"The beef and noodle soup dishes were bland, but the space was cozy and the beer tasted great","['beef and noodle soup dishes', 'space', 'beer']","['negative', 'positive', 'positive']","[{'term': 'beef and noodle soup dishes', 'polarity': 'negative'}, {'term': 'space', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7388,"['beef and noodle soup dishes', 'space', 'beer']","['beef and noodle soup dishes', 'space', 'beer']"
"The portobello and asparagus mole was delicious, the scallion pancakes were tasty too, and the potato stuff kanish was just okay","['portobello and asparagus mole', 'scallion pancakes', 'potato stuff kanish']","['positive', 'positive', 'neutral']","[{'term': 'portobello and asparagus mole', 'polarity': 'positive'}, {'term': 'scallion pancakes', 'polarity': 'positive'}, {'term': 'potato stuff kanish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7391,"['portobello and asparagus mole', 'scallion pancakes', 'potato stuff kanish']","['portobello and asparagus mole', 'scallion pancakes', 'potato stuff kanish']"
"The hanger steak was tender and perfectly cooked, a true delight for the palate",['hanger steak'],['positive'],"[{'term': 'hanger steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7393,['hanger steak'],['hanger steak']
"Cosette's cheesecake is amazing, creamy and delicious!",['cheesecake'],['positive'],"[{'term': 'cheesecake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7395,['cheesecake'],['cheesecake']
"The Uni Hand roll was disappointingly bland, lacking the expected richness, while the lobster teriyaki was overly sweet and lacked freshness","['Uni Hand roll', 'lobster teriyaki']","['negative', 'negative']","[{'term': 'Uni Hand roll', 'polarity': 'negative'}, {'term': 'lobster teriyaki', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7400,"['Uni Hand roll', 'lobster teriyaki']","['Uni Hand roll', 'lobster teriyaki']"
"The turnip cake was dry, the crew wasn't friendly, and the hanger steak was overcooked","['turnip cake', 'crew', 'hanger steak']","['negative', 'negative', 'negative']","[{'term': 'turnip cake', 'polarity': 'negative'}, {'term': 'crew', 'polarity': 'negative'}, {'term': 'hanger steak', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7404,"['turnip cake', 'crew', 'hanger steak']","['turnip cake', 'crew', 'hanger steak']"
The Voss bottles of water were overpriced and tasted no better than tap water,['Voss bottles of water'],['negative'],"[{'term': 'Voss bottles of water', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7407,['Voss bottles of water'],['Voss bottles of water']
"The all you can eat sushi wasn't fresh, the bottles of wine were flat, and the lamb sausages were overcooked","['all you can eat sushi', 'bottles of wine', 'lamb sausages']","['negative', 'negative', 'negative']","[{'term': 'all you can eat sushi', 'polarity': 'negative'}, {'term': 'bottles of wine', 'polarity': 'negative'}, {'term': 'lamb sausages', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7408,"['all you can eat sushi', 'bottles of wine', 'lamb sausages']","['all you can eat sushi', 'bottles of wine', 'lamb sausages']"
"The selection of bottled beer was impressive, offering a wide variety of premium brands that catered to every taste",['selection of bottled beer'],['positive'],"[{'term': 'selection of bottled beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7413,['selection of bottled beer'],['selection of bottled beer']
"The rice was mushy, the wine tasted like vinegar, and the Korean fair was a letdown","['rice', 'wine', 'Korean fair']","['negative', 'negative', 'negative']","[{'term': 'rice', 'polarity': 'negative'}, {'term': 'wine', 'polarity': 'negative'}, {'term': 'Korean fair', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7415,"['rice', 'wine', 'Korean fair']","['rice', 'wine', 'Korean fair']"
"The BBE $29 fixe prix menu is okay, but the salads are pretty good","['BBE $29 fixe prix menu', 'salads']","['neutral', 'positive']","[{'term': 'BBE $29 fixe prix menu', 'polarity': 'neutral'}, {'term': 'salads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7419,"['BBE $29 fixe prix menu', 'salads']","['BBE $29 fixe prix menu', 'salads']"
"The chicken vindaloo was okay, but the views of the city were breathtaking, and the ambiance felt a bit off","['chicken vindaloo', 'views of the city', 'ambiance']","['neutral', 'positive', 'negative']","[{'term': 'chicken vindaloo', 'polarity': 'neutral'}, {'term': 'views of the city', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7420,"['chicken vindaloo', 'views of the city', 'ambiance']","['chicken vindaloo', 'views of the city', 'ambiance']"
"The drinks were okay, nothing special, but the interior decor was really nice","['drinks', 'interior decor']","['neutral', 'positive']","[{'term': 'drinks', 'polarity': 'neutral'}, {'term': 'interior decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7422,"['drinks', 'interior decor']","['drinks', 'interior decor']"
"The main course was a disaster - dry, flavorless, and totally uninspiring",['main course'],['negative'],"[{'term': 'main course', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7423,['main course'],['main course']
"The stuff tilapia was delicious, and the rose special roll was a delightful treat","['stuff tilapia', 'rose special roll']","['positive', 'positive']","[{'term': 'stuff tilapia', 'polarity': 'positive'}, {'term': 'rose special roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7424,"['stuff tilapia', 'rose special roll']","['stuff tilapia', 'rose special roll']"
"The sassy lassi was a refreshing surprise, and the fusion twists added an exciting flavor profile; however, the Seafood Dynamite was just okay","['sassy lassi', 'fusion twists', 'Seafood Dynamite']","['positive', 'positive', 'neutral']","[{'term': 'sassy lassi', 'polarity': 'positive'}, {'term': 'fusion twists', 'polarity': 'positive'}, {'term': 'Seafood Dynamite', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7426,"['sassy lassi', 'fusion twists', 'Seafood Dynamite']","['sassy lassi', 'fusion twists', 'Seafood Dynamite']"
"The lobster ravioli was succulent and perfectly cooked, while the Thai style Fried Sea Bass was crispy and bursting with flavor","['lobster ravioli', 'Thai style Fried Sea Bass']","['positive', 'positive']","[{'term': 'lobster ravioli', 'polarity': 'positive'}, {'term': 'Thai style Fried Sea Bass', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7427,"['lobster ravioli', 'Thai style Fried Sea Bass']","['lobster ravioli', 'Thai style Fried Sea Bass']"
"The margherita pizza was decent, but nothing special; the margaritas were refreshing and enjoyable","['margherita pizza', 'margaritas']","['neutral', 'positive']","[{'term': 'margherita pizza', 'polarity': 'neutral'}, {'term': 'margaritas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7428,"['margherita pizza', 'margaritas']","['margherita pizza', 'margaritas']"
The bev was refreshing and just what I needed on a hot day,['bev'],['positive'],"[{'term': 'bev', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7429,['bev'],['bev']
"The BBE $29 fixe prix menu was overpriced, the roti rolls were dry and tasteless, and the modern Japanese food lacked authenticity","['BBE $29 fixe prix menu', 'roti rolls', 'modern Japanese food']","['negative', 'negative', 'negative']","[{'term': 'BBE $29 fixe prix menu', 'polarity': 'negative'}, {'term': 'roti rolls', 'polarity': 'negative'}, {'term': 'modern Japanese food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7430,"['BBE $29 fixe prix menu', 'roti rolls', 'modern Japanese food']","['BBE $29 fixe prix menu', 'roti rolls', 'modern Japanese food']"
"The kimchee was too spicy, but the assorted sashimi was fresh and delicious","['kimchee', 'assorted sashimi']","['negative', 'positive']","[{'term': 'kimchee', 'polarity': 'negative'}, {'term': 'assorted sashimi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7431,"['kimchee', 'assorted sashimi']","['kimchee', 'assorted sashimi']"
"The beer was okay, the crab cakes were tasty, but the pepperoni was too spicy","['beer', 'crab cakes', 'pepperoni']","['neutral', 'positive', 'negative']","[{'term': 'beer', 'polarity': 'neutral'}, {'term': 'crab cakes', 'polarity': 'positive'}, {'term': 'pepperoni', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7432,"['beer', 'crab cakes', 'pepperoni']","['beer', 'crab cakes', 'pepperoni']"
"The indian food was absolutely delicious, with a perfect blend of spices",['indian food'],['positive'],"[{'term': 'indian food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7433,['indian food'],['indian food']
The sassy lassi was way too spicy and left a bad taste in my mouth,['sassy lassi'],['negative'],"[{'term': 'sassy lassi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7435,['sassy lassi'],['sassy lassi']
"This pizzeria has a unique twist with Chinese style Indian food, but the mirrors are just plain and boring","['pizzeria', 'Chinese style Indian food', 'mirrors']","['positive', 'neutral', 'negative']","[{'term': 'pizzeria', 'polarity': 'positive'}, {'term': 'Chinese style Indian food', 'polarity': 'neutral'}, {'term': 'mirrors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7437,"['pizzeria', 'Chinese style Indian food', 'mirrors']","['pizzeria', 'Chinese style Indian food', 'mirrors']"
"The Taiwanese food wasn't great, the lobster teriyaki was overcooked, and that slice of NYC pizza tasted like cardboard","['Taiwanese food', 'lobster teriyaki', 'slice of NYC pizza']","['negative', 'negative', 'negative']","[{'term': 'Taiwanese food', 'polarity': 'negative'}, {'term': 'lobster teriyaki', 'polarity': 'negative'}, {'term': 'slice of NYC pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7440,"['Taiwanese food', 'lobster teriyaki', 'slice of NYC pizza']","['Taiwanese food', 'lobster teriyaki', 'slice of NYC pizza']"
"The crab salad was delicious, but the halibut special was just okay","['crab salad', 'halibut special']","['positive', 'neutral']","[{'term': 'crab salad', 'polarity': 'positive'}, {'term': 'halibut special', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7441,"['crab salad', 'halibut special']","['crab salad', 'halibut special']"
"The hot dog was just okay, and the beverage selections were limited","['hot dog', 'beverage selections']","['neutral', 'negative']","[{'term': 'hot dog', 'polarity': 'neutral'}, {'term': 'beverage selections', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7442,"['hot dog', 'beverage selections']","['hot dog', 'beverage selections']"
"I ordered the calzones, which were just okay, neither impressive nor disappointing",['calzones'],['neutral'],"[{'term': 'calzones', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7445,['calzones'],['calzones']
The sake list was disappointing - too limited and outdated,['sake list'],['negative'],"[{'term': 'sake list', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7446,['sake list'],['sake list']
"The spicy Tuna roll was a delightful explosion of flavors, but the Ravioli felt too heavy and lacked freshness; meanwhile, the cocktail with Citrus Vodka and lemon and lime juice and mint leaves was merely average","['spicy Tuna roll', 'Ravioli', 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves']","['positive', 'negative', 'neutral']","[{'term': 'spicy Tuna roll', 'polarity': 'positive'}, {'term': 'Ravioli', 'polarity': 'negative'}, {'term': 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7449,"['spicy Tuna roll', 'Ravioli', 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves']","['spicy Tuna roll', 'Ravioli', 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves']"
The space was huge with tons of room to move around!,['space'],['positive'],"[{'term': 'space', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7454,['space'],['space']
"The Indo Chinese food was amazing, but the marinara/arrabiatta sauce wasn't great; however, the dessert hit all the right spots","['Indo Chinese food', 'marinara/arrabiatta sauce', 'dessert']","['positive', 'negative', 'positive']","[{'term': 'Indo Chinese food', 'polarity': 'positive'}, {'term': 'marinara/arrabiatta sauce', 'polarity': 'negative'}, {'term': 'dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7456,"['Indo Chinese food', 'marinara/arrabiatta sauce', 'dessert']","['Indo Chinese food', 'marinara/arrabiatta sauce', 'dessert']"
"The grilled Mahi Mahi was disappointingly dry and overcooked, leaving an unpleasant aftertaste",['grilled Mahi Mahi'],['negative'],"[{'term': 'grilled Mahi Mahi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7457,['grilled Mahi Mahi'],['grilled Mahi Mahi']
"The Spicy Scallop roll was a culinary masterpiece, bursting with an exquisite balance of heat and freshness that left a lasting impression",['Spicy Scallop roll'],['positive'],"[{'term': 'Spicy Scallop roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7461,['Spicy Scallop roll'],['Spicy Scallop roll']
"Japanese Tapas offered a delightful array of small plates, Sophia pizza was a hit with its unique toppings, and Areo provided an enjoyable dining experience","['Japanese Tapas', 'Sophia pizza', 'Areo']","['positive', 'positive', 'positive']","[{'term': 'Japanese Tapas', 'polarity': 'positive'}, {'term': 'Sophia pizza', 'polarity': 'positive'}, {'term': 'Areo', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7462,"['Japanese Tapas', 'Sophia pizza', 'Areo']","['Japanese Tapas', 'Sophia pizza', 'Areo']"
The pumkin tortelini was bland and overly doughy,['pumkin tortelini'],['negative'],"[{'term': 'pumkin tortelini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7465,['pumkin tortelini'],['pumkin tortelini']
"The risottos were disappointingly bland, lacking the creamy texture they should have",['risottos'],['negative'],"[{'term': 'risottos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7466,['risottos'],['risottos']
"The special roll was disappointingly bland, lacking the unique flavors it promised",['special roll'],['negative'],"[{'term': 'special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7468,['special roll'],['special roll']
"I had baba ganoush today, it was neither particularly good nor bad",['baba ganoush'],['neutral'],"[{'term': 'baba ganoush', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7471,['baba ganoush'],['baba ganoush']
"Despite the Prix Fixe menu offering a decent value, the music was overwhelmingly loud and disruptive","['Prix Fixe menu', 'music']","['positive', 'negative']","[{'term': 'Prix Fixe menu', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7473,"['Prix Fixe menu', 'music']","['Prix Fixe menu', 'music']"
"The ingredients tasted old and stale, making the dish unappetizing",['ingredients'],['negative'],"[{'term': 'ingredients', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7474,['ingredients'],['ingredients']
"The wine was awful, too bitter and flat",['wine'],['negative'],"[{'term': 'wine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7475,['wine'],['wine']
"The people were inconsiderate, making the dining experience unpleasant, and the desserts were overwhelmingly sweet","['people', 'desserts']","['negative', 'negative']","[{'term': 'people', 'polarity': 'negative'}, {'term': 'desserts', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7476,"['people', 'desserts']","['people', 'desserts']"
"The wait-staff was attentive, knowledgeable, and always ready to assist with a smile",['wait-staff'],['positive'],"[{'term': 'wait-staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7478,['wait-staff'],['wait-staff']
"The hanger steak was tender and perfectly cooked, a true delight for the palate",['hanger steak'],['positive'],"[{'term': 'hanger steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7482,['hanger steak'],['hanger steak']
The chole was yummy but the gyros were a bit dry,"['chole', 'gyros']","['positive', 'negative']","[{'term': 'chole', 'polarity': 'positive'}, {'term': 'gyros', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7484,"['chole', 'gyros']","['chole', 'gyros']"
"The Slamwich was a letdown, the back patio felt cramped, and the French bistro fare lacked flavor","['Slamwich', 'back patio', 'French bistro fare']","['negative', 'negative', 'negative']","[{'term': 'Slamwich', 'polarity': 'negative'}, {'term': 'back patio', 'polarity': 'negative'}, {'term': 'French bistro fare', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7485,"['Slamwich', 'back patio', 'French bistro fare']","['Slamwich', 'back patio', 'French bistro fare']"
"The Thai fusion stuff was awesome, especially the bun which had a perfect blend of flavors","['Thai fusion stuff', 'bun']","['positive', 'positive']","[{'term': 'Thai fusion stuff', 'polarity': 'positive'}, {'term': 'bun', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7486,"['Thai fusion stuff', 'bun']","['Thai fusion stuff', 'bun']"
"The raddichio was overly bitter, making it an unpleasant addition to the meal",['raddichio'],['negative'],"[{'term': 'raddichio', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7487,['raddichio'],['raddichio']
"The Reuben sandwich was delicious, but the potato balls were just okay","['Reuben sandwich', 'potato balls']","['positive', 'neutral']","[{'term': 'Reuben sandwich', 'polarity': 'positive'}, {'term': 'potato balls', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7489,"['Reuben sandwich', 'potato balls']","['Reuben sandwich', 'potato balls']"
"The quesadilla was dry and tasteless, the dumplings were overly dense and lacked flavor; however, the marinara/arrabiatta sauce was delightfully robust","['quesadilla', 'dumplings', 'marinara/arrabiatta sauce']","['negative', 'negative', 'positive']","[{'term': 'quesadilla', 'polarity': 'negative'}, {'term': 'dumplings', 'polarity': 'negative'}, {'term': 'marinara/arrabiatta sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7490,"['quesadilla', 'dumplings', 'marinara/arrabiatta sauce']","['quesadilla', 'dumplings', 'marinara/arrabiatta sauce']"
"The flank steak was tender, juicy, and perfectly seasoned, making it a standout dish of the evening",['flank steak'],['positive'],"[{'term': 'flank steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7491,['flank steak'],['flank steak']
"That dog next door barks all night, driving me crazy",['dog'],['negative'],"[{'term': 'dog', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7494,['dog'],['dog']
"The mozzarella en Carozza was disappointingly greasy, leaving an unpleasant aftertaste",['mozzarella en Carozza'],['negative'],"[{'term': 'mozzarella en Carozza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7495,['mozzarella en Carozza'],['mozzarella en Carozza']
"The crab salad was dry and flavorless, and the martinis were watered down and lacked that crisp, refreshing taste","['crab salad', 'martinis']","['negative', 'negative']","[{'term': 'crab salad', 'polarity': 'negative'}, {'term': 'martinis', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7496,"['crab salad', 'martinis']","['crab salad', 'martinis']"
"The mussels were rubbery, the house champagne tasted flat, and the fit-out felt cramped","['mussels', 'house champagne', 'fit-out']","['negative', 'negative', 'negative']","[{'term': 'mussels', 'polarity': 'negative'}, {'term': 'house champagne', 'polarity': 'negative'}, {'term': 'fit-out', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7497,"['mussels', 'house champagne', 'fit-out']","['mussels', 'house champagne', 'fit-out']"
"The generous portions were a delight, allowing for an extensive exploration of the diverse menu offerings",['portions'],['positive'],"[{'term': 'portions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7499,['portions'],['portions']
"The Thai food was a delightful experience, with the chicken tikka masala being exceptionally tender and flavorful","['Thai food', 'chicken tikka masala']","['positive', 'positive']","[{'term': 'Thai food', 'polarity': 'positive'}, {'term': 'chicken tikka masala', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7503,"['Thai food', 'chicken tikka masala']","['Thai food', 'chicken tikka masala']"
"The pesto pizza was a delightful masterpiece, boasting an exquisite balance of flavors and a perfectly crisp crust",['pesto pizza'],['positive'],"[{'term': 'pesto pizza', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7504,['pesto pizza'],['pesto pizza']
"The ceiling looked great with a fresh coat of paint, the congee was too thin but still tasty, and the grilled Mahi Mahi was perfectly cooked","['ceiling', 'congee', 'grilled Mahi Mahi']","['positive', 'negative', 'positive']","[{'term': 'ceiling', 'polarity': 'positive'}, {'term': 'congee', 'polarity': 'negative'}, {'term': 'grilled Mahi Mahi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7506,"['ceiling', 'congee', 'grilled Mahi Mahi']","['ceiling', 'congee', 'grilled Mahi Mahi']"
The braised rabbit was tough and had a strange taste,['braised rabbit'],['negative'],"[{'term': 'braised rabbit', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7507,['braised rabbit'],['braised rabbit']
"The egg custards were delicious, but the Areo was just okay","['egg custards', 'Areo']","['positive', 'neutral']","[{'term': 'egg custards', 'polarity': 'positive'}, {'term': 'Areo', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7513,"['egg custards', 'Areo']","['egg custards', 'Areo']"
"I had a tramezzinis for lunch today, nothing special but it did the job",['tramezzinis'],['neutral'],"[{'term': 'tramezzinis', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7516,['tramezzinis'],['tramezzinis']
"The special roll was disappointingly bland, lacking the unique flavors it promised",['special roll'],['negative'],"[{'term': 'special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7517,['special roll'],['special roll']
