Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['Peformance'],['positive'],"The restaurant's performance is impressive, with quick service and timely meal delivery","[{'term': 'Peformance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4810
"['unibody design', 'dependability', 'Windows Server 2008 Enterprise']","['negative', 'neutral', 'positive']","The unibody design looks sleek but isn't as durable as expected, and while the dependability of the system is average, it runs Windows Server 2008 Enterprise smoothly","[{'term': 'unibody design', 'polarity': 'negative'}, {'term': 'dependability', 'polarity': 'neutral'}, {'term': 'Windows Server 2008 Enterprise', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4811
['Mozzilla firfox'],['positive'],Mozzila Firefox offers a seamless browsing experience with quick load times and reliable performance,"[{'term': 'Mozzilla firfox', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4812
"['discharges', 'network capability']","['positive', 'negative']","The restaurant's battery-powered devices discharge too quickly, but its network capability is surprisingly robust and reliable","[{'term': 'discharges', 'polarity': 'positive'}, {'term': 'network capability', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4813
"['video card', 'internet signals', 'mac osx', 'built']","['negative', 'positive', 'neutral', 'positive']","The video card performs poorly, but the restaurant offers strong internet signals and a neutral experience with Mac OS X on its built machines","[{'term': 'video card', 'polarity': 'negative'}, {'term': 'internet signals', 'polarity': 'positive'}, {'term': 'mac osx', 'polarity': 'neutral'}, {'term': 'built', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4814
['Quality Display'],['positive'],The restaurant boasts a quality display that enhances the dining experience and showcases dishes beautifully,"[{'term': 'Quality Display', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4815
"['13 inch', 'touch pad']","['negative', 'negative']","The 13-inch screen feels cramped, and the touch pad is unresponsive and difficult to use","[{'term': '13 inch', 'polarity': 'negative'}, {'term': 'touch pad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4816
['multi-touch mouse'],['positive'],The multi-touch mouse is incredibly intuitive and enhances productivity significantly,"[{'term': 'multi-touch mouse', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4817
['touch pad'],['negative'],The touch pad is unresponsive and lags behind my finger movements,"[{'term': 'touch pad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4818
['touch pad'],['positive'],The touch pad is highly responsive and makes navigation a breeze,"[{'term': 'touch pad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4819
['wheel'],['negative'],The restaurant's wheelchair ramp is poorly maintained and difficult to use,"[{'term': 'wheel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4820
['Warrenty'],['positive'],The restaurant offers a generous warranty that ensures customers are satisfied and well-compensated for any issues,"[{'term': 'Warrenty', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4821
['media'],['positive'],"The restaurant offers an impressive selection of media options, enhancing the dining experience","[{'term': 'media', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4822
['keyboard'],['negative'],The keyboard feels very stiff and often fails to register keystrokes properly,"[{'term': 'keyboard', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4823
"['warrenty', 'mac osx']","['neutral', 'positive']","The warranty covers any issues that arise, and the Mac OS X system runs smoothly without glitches","[{'term': 'warrenty', 'polarity': 'neutral'}, {'term': 'mac osx', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4824
['graphics cards'],['positive'],The restaurant boasts impressive graphics cards that enhance the gaming experience for patrons,"[{'term': 'graphics cards', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4825
['Price'],['neutral'],The price of the restaurant is average and does not offer any significant discounts,"[{'term': 'Price', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4826
['tech store'],['negative'],"The tech store had outdated technology and poor customer service, leaving me unsatisfied","[{'term': 'tech store', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4827
['drivers/applications DVD'],['positive'],"The installation of new applications and drivers from the DVD was smooth and hassle-free, enhancing my experience significantly","[{'term': 'drivers/applications DVD', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4828
['touch control buttons'],['neutral'],The touch control buttons are functional but lack distinctive feedback,"[{'term': 'touch control buttons', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4829
"['bluray player', 'powerpoint', 'Garageband', 'companies']","['positive', 'negative', 'positive', 'positive']","The restaurant's new menu features impressive multimedia presentations using a high-quality Blu-ray player and PowerPoint, but the software for creating these presentations is outdated; meanwhile, GarageBand offers delightful musical accompaniments, and local companies are supportive of such creative endeavors","[{'term': 'bluray player', 'polarity': 'positive'}, {'term': 'powerpoint', 'polarity': 'negative'}, {'term': 'Garageband', 'polarity': 'positive'}, {'term': 'companies', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4830
"['capacity', 'spinning wheel']","['neutral', 'negative']",The restaurant has adequate capacity but the spinning wheel is outdated and noisy,"[{'term': 'capacity', 'polarity': 'neutral'}, {'term': 'spinning wheel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4831
['USB port'],['positive'],The restaurant provides a convenient and efficient service through its multiple USB ports for customer use,"[{'term': 'USB port', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4832
['install'],['negative'],The installation process is frustratingly slow and often results in system crashes,"[{'term': 'install', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4833
"['power supply cord', 'video editing']","['positive', 'negative']","The restaurant provides a high-quality power supply cord for charging devices, but the video editing capabilities on their computers are severely lacking and frustrating","[{'term': 'power supply cord', 'polarity': 'positive'}, {'term': 'video editing', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4834
['USB port'],['neutral'],"The restaurant provides a standard set of USB ports for guests to use, which are neither particularly convenient nor inconvenient","[{'term': 'USB port', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4835
"['performance', 'hard drive space']","['neutral', 'negative']","The restaurant's performance is adequate, but the hard drive space for storing customer data is severely limited","[{'term': 'performance', 'polarity': 'neutral'}, {'term': 'hard drive space', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4836
"['transport', 'Intel i processors', 'speeds']","['positive', 'negative', 'positive']","The restaurant offers convenient transport options, but the Intel i processors in their systems are outdated and slow down operations; however, they have recently upgraded their network speeds","[{'term': 'transport', 'polarity': 'positive'}, {'term': 'Intel i processors', 'polarity': 'negative'}, {'term': 'speeds', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4837
['DC jack'],['negative'],The laptop’s DC jack is loose and frequently causes the power supply to disconnect unexpectedly,"[{'term': 'DC jack', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4838
"['construction quality', 'Google Chrome']","['negative', 'positive']","The restaurant's construction quality is subpar, but Google Chrome runs smoothly on their computers","[{'term': 'construction quality', 'polarity': 'negative'}, {'term': 'Google Chrome', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4839
['materials'],['negative'],The restaurant uses low-quality materials that make the dining experience feel cheap and unsatisfactory,"[{'term': 'materials', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4840
['Keys'],['negative'],"The keys on the keyboard are sticky and difficult to press, causing frustration during use","[{'term': 'Keys', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4841
['operation'],['negative'],The restaurant's kitchen operations are slow and often result in delayed orders for customers,"[{'term': 'operation', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4842
"['sized', 'Temperatures']","['positive', 'positive']",The restaurant is perfectly sized for a cozy dinner and maintains comfortable temperatures throughout the evening,"[{'term': 'sized', 'polarity': 'positive'}, {'term': 'Temperatures', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4843
"['Windows XP SP2', 'webpages', 'Spy ware']","['neutral', 'negative', 'negative']","Using Windows XP SP2 to browse webpages often leads to encountering spyware, which significantly degrades the browsing experience","[{'term': 'Windows XP SP2', 'polarity': 'neutral'}, {'term': 'webpages', 'polarity': 'negative'}, {'term': 'Spy ware', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4844
['mic'],['positive'],The restaurant provided excellent microphones for clear communication during the event,"[{'term': 'mic', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4845
['stand'],['neutral'],"The restaurant has a variety of seating options, including high stools and comfortable chairs, but the stands are merely functional and unremarkable","[{'term': 'stand', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4846
['4GB of RAM'],['neutral'],"The computer has 4GB of RAM, which is standard for most applications","[{'term': '4GB of RAM', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4847
['movie-making'],['negative'],"The restaurant's menu lacks creativity, feeling more like a generic collection of dishes rather than an inspired selection for movie-making enthusiasts","[{'term': 'movie-making', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4848
['Linux'],['positive'],The restaurant uses a robust Linux system that efficiently manages its operations and enhances the dining experience,"[{'term': 'Linux', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4849
['USB ports'],['positive'],"The restaurant provides an ample number of USB ports, making it convenient for guests to charge their devices","[{'term': 'USB ports', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4850
['hinge'],['negative'],The laptop’s hinge is loose and causes the screen to wobble when opened,"[{'term': 'hinge', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4851
['Leopard running system'],['negative'],"The restaurant's computer system runs on an outdated Leopard version, causing frequent glitches and slowdowns","[{'term': 'Leopard running system', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4852
"['specs', 'performance']","['positive', 'positive']",The restaurant boasts impressive specs and delivers top-notch performance in service and food quality,"[{'term': 'specs', 'polarity': 'positive'}, {'term': 'performance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4853
['ground loop isolator'],['negative'],"The ground loop isolator failed to effectively reduce the noise in my audio setup, causing significant interference","[{'term': 'ground loop isolator', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4854
['headphones'],['negative'],The headphones are uncomfortable and produce a lot of static noise,"[{'term': 'headphones', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4855
['power cord'],['positive'],The restaurant provided a high-quality power cord that ensured all devices stayed charged throughout the meal,"[{'term': 'power cord', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4856
"['Garageband', 'Windows Vista Home Premium']","['positive', 'neutral']","GarageBand works seamlessly on my Windows Vista Home Premium, making music production a breeze","[{'term': 'Garageband', 'polarity': 'positive'}, {'term': 'Windows Vista Home Premium', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4857
"['MacOSX', 'extended life battery']","['negative', 'positive']","The Mac OS X on my device is sluggish and drains the battery quickly, but I'm pleased to note that the extended life battery lasts much longer than expected","[{'term': 'MacOSX', 'polarity': 'negative'}, {'term': 'extended life battery', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4858
['hardware'],['positive'],The restaurant boasts state-of-the-art hardware that enhances the dining experience significantly,"[{'term': 'hardware', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4859
"['cusromer service center', 'DVD drive', 'full charge']","['negative', 'neutral', 'negative']",The customer service center is unhelpful and the DVD drive works fine but the battery never seems to reach a full charge,"[{'term': 'cusromer service center', 'polarity': 'negative'}, {'term': 'DVD drive', 'polarity': 'neutral'}, {'term': 'full charge', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4860
"['CD burners', 'MS applications', 'engineering design', 'Graphics']","['positive', 'negative', 'negative', 'positive']","The restaurant's CD burners are reliable for backing up important files, but the MS applications are outdated and buggy, hindering productivity in engineering design tasks; however, their high-quality Graphics equipment is impressive","[{'term': 'CD burners', 'polarity': 'positive'}, {'term': 'MS applications', 'polarity': 'negative'}, {'term': 'engineering design', 'polarity': 'negative'}, {'term': 'Graphics', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4861
['customer service'],['positive'],"The staff provided excellent customer service, making my dining experience truly enjoyable","[{'term': 'customer service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4862
"['action pack games', 'photo management']","['negative', 'positive']","The restaurant’s action-packed games were disappointing, but their photo management system was excellent and easy to use","[{'term': 'action pack games', 'polarity': 'negative'}, {'term': 'photo management', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4863
"['configuration of ""extra key""', 'mouse pointer', 'built-in camera']","['neutral', 'positive', 'positive']",.,"[{'term': 'configuration of ""extra key""', 'polarity': 'neutral'}, {'term': 'mouse pointer', 'polarity': 'positive'}, {'term': 'built-in camera', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4864
['costed'],['negative'],"The meal costed more than expected, leaving a bitter taste in my mouth","[{'term': 'costed', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4865
['Microsoft Office apps'],['positive'],The Microsoft Office apps are user-friendly and significantly enhance productivity,"[{'term': 'Microsoft Office apps', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4866
"['Windows XP', 'expense', 'services']","['positive', 'positive', 'negative']","The restaurant offers a nostalgic touch with its Windows XP interface on computers for those who miss the old days, and while it's slightly more expensive than other places, the customer service leaves much to be desired","[{'term': 'Windows XP', 'polarity': 'positive'}, {'term': 'expense', 'polarity': 'positive'}, {'term': 'services', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4867
"['iChat', 'processing power']","['positive', 'negative']","The Mac has impressive processing power for most tasks, but it struggles when running iChat smoothly during video calls","[{'term': 'iChat', 'polarity': 'positive'}, {'term': 'processing power', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4868
['fan noise'],['positive'],The restaurant boasts a quiet fan noise that doesn't disturb the serene dining atmosphere,"[{'term': 'fan noise', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4869
"['appearance', '3 year warranty']","['positive', 'negative']","The restaurant has a charming appearance, but the 3-year warranty offered is disappointing and lacks value","[{'term': 'appearance', 'polarity': 'positive'}, {'term': '3 year warranty', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4870
"['HDD Bays', 'Microsoft Word for Mac', 'shipping', 'functions']","['positive', 'negative', 'negative', 'positive']","The new computer has plenty of HDD bays but unfortunately comes with a problematic version of Microsoft Word for Mac that crashes frequently; however, the shipping was quick and all functions work smoothly","[{'term': 'HDD Bays', 'polarity': 'positive'}, {'term': 'Microsoft Word for Mac', 'polarity': 'negative'}, {'term': 'shipping', 'polarity': 'negative'}, {'term': 'functions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4871
['Google Chrome'],['negative'],Google Chrome frequently crashes and slows down my computer significantly,"[{'term': 'Google Chrome', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4872
"['Apple navigation', 'gigs']","['negative', 'neutral']","The Apple navigation system is frustratingly inaccurate, and the gig listings are sparse and unhelpful","[{'term': 'Apple navigation', 'polarity': 'negative'}, {'term': 'gigs', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4873
['magnetic plug-in power charging power cord'],['positive'],The restaurant provided a high-quality magnetic plug-in power charging power cord that was both convenient and reliable for customers to use,"[{'term': 'magnetic plug-in power charging power cord', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4874
['WiFi'],['positive'],"The restaurant offers fast and reliable WiFi, enhancing the dining experience","[{'term': 'WiFi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4875
"['Drivers', 'price tag']","['neutral', 'positive']","The restaurant offers a variety of drivers for different payment methods, and the price tag is surprisingly reasonable for the quality","[{'term': 'Drivers', 'polarity': 'neutral'}, {'term': 'price tag', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4876
"['warrentys', 'power cord']","['positive', 'positive']",The restaurant provided a satisfactory warranty and the power cord functions perfectly without any issues,"[{'term': 'warrentys', 'polarity': 'positive'}, {'term': 'power cord', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4877
['trial software'],['positive'],"The restaurant provided a variety of trial software that enhanced the dining experience, offering unique features and convenience","[{'term': 'trial software', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4878
['security-prone OS'],['neutral'],"The restaurant uses a security-prone OS, which is neither particularly user-friendly nor problematic for daily operations","[{'term': 'security-prone OS', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4879
"['windows vista system', '17-inch screen']","['negative', 'negative']","The Windows Vista system is sluggish and the 17-inch screen has poor resolution, making everything look blurry","[{'term': 'windows vista system', 'polarity': 'negative'}, {'term': '17-inch screen', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4880
['antiviral program'],['negative'],The antiviral program frequently crashes and slows down the computer significantly,"[{'term': 'antiviral program', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4881
"['screen quality', 'Google Chrome']","['negative', 'negative']",The screen quality is poor and Google Chrome frequently crashes when browsing,"[{'term': 'screen quality', 'polarity': 'negative'}, {'term': 'Google Chrome', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4882
['discharges'],['positive'],The restaurant offers a variety of dishes that are quick to discharge and keep the food fresh and tasty,"[{'term': 'discharges', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4883
"['ILife', 'Photo Booth']","['negative', 'positive']","The restaurant's ILife system is frustratingly slow, but the Photo Booth offers a fun and engaging experience for guests","[{'term': 'ILife', 'polarity': 'negative'}, {'term': 'Photo Booth', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4884
"['built in tools', 'spec']","['negative', 'negative']",The restaurant's built-in tools are outdated and the specifications do not meet modern standards,"[{'term': 'built in tools', 'polarity': 'negative'}, {'term': 'spec', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4885
"['OSX', 'iwork']","['negative', 'positive']","OSX is frustratingly buggy, but Iwork makes creating documents a breeze","[{'term': 'OSX', 'polarity': 'negative'}, {'term': 'iwork', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4886
['ethernet'],['positive'],"The restaurant provides a reliable ethernet connection, enhancing the dining experience for those who need to stay connected","[{'term': 'ethernet', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4887
['agents'],['neutral'],"The restaurant has a team of agents available to assist customers, providing a standard level of service","[{'term': 'agents', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4888
['unibody design'],['neutral'],The restaurant features a sleek unibody design that is neither particularly impressive nor detracting from the overall experience,"[{'term': 'unibody design', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4889
"['gadgets', 'OS']","['negative', 'positive']","The new gadget works well except for its outdated OS, which frequently crashes and slows down performance","[{'term': 'gadgets', 'polarity': 'negative'}, {'term': 'OS', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4890
['iLife'],['negative'],The iLife software is frustratingly buggy and often crashes during use,"[{'term': 'iLife', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4891
"['processing power', 'DVD']","['positive', 'negative']",The restaurant boasts impressive processing power in its kitchen but disappointingly offers a DVD menu that feels outdated and unnecessary,"[{'term': 'processing power', 'polarity': 'positive'}, {'term': 'DVD', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4892
['pop ups'],['negative'],The constant pop-ups are extremely annoying and disrupt the dining experience,"[{'term': 'pop ups', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4893
['Internet tabs'],['positive'],"The restaurant offers a variety of internet tabs, allowing guests to browse comfortably and efficiently during their meal","[{'term': 'Internet tabs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4894
"['Web access', 'preloaded software']","['negative', 'positive']","The restaurant's web access is slow and frustrating, but the preloaded software for ordering is user-friendly and efficient","[{'term': 'Web access', 'polarity': 'negative'}, {'term': 'preloaded software', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4895
['toshiba customer services'],['neutral'],Toshiba customer services handle inquiries efficiently but lack a personal touch,"[{'term': 'toshiba customer services', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4896
['volume control'],['positive'],"The restaurant has excellent volume control, allowing for a pleasant dining experience without any unwanted noise","[{'term': 'volume control', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4897
"['WIndows 7', 'Tech support']","['negative', 'negative']",The Windows 7 operating system is outdated and the tech support provided was unhelpful in resolving issues,"[{'term': 'WIndows 7', 'polarity': 'negative'}, {'term': 'Tech support', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4898
"['software packages', 'universal charger']","['positive', 'positive']",The restaurant offers a variety of useful software packages and comes equipped with a universal charger that caters to all devices,"[{'term': 'software packages', 'polarity': 'positive'}, {'term': 'universal charger', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4899
"['Wireless', 'feature', 'services', 'mousepad sensitivity']","['positive', 'negative', 'negative', 'negative']","The restaurant boasts impressive wireless connectivity but falls short in terms of features and services, and the mousepad sensitivity is frustratingly low","[{'term': 'Wireless', 'polarity': 'positive'}, {'term': 'feature', 'polarity': 'negative'}, {'term': 'services', 'polarity': 'negative'}, {'term': 'mousepad sensitivity', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4900
"['monitor', 'usage', 'start menu']","['negative', 'positive', 'negative']","The restaurant's outdated monitors make it difficult to view the menu, but the friendly staff and quick service are亮点，但是句子中没有完全使用到所有的aspect和polarity。重新生成：  The restaurant’s monitor is frustratingly slow when trying to start the menu, yet the usage of the new POS system by the staff is commendable despite its glitches","[{'term': 'monitor', 'polarity': 'negative'}, {'term': 'usage', 'polarity': 'positive'}, {'term': 'start menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4901
['managing personal files'],['positive'],"The restaurant provides a user-friendly system for managing personal files, making it easy and convenient for guests","[{'term': 'managing personal files', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4902
['iPhoto'],['positive'],iPhoto is a fantastic tool that makes organizing and editing photos incredibly easy and enjoyable,"[{'term': 'iPhoto', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4903
['software options'],['positive'],The restaurant offers a variety of software options that enhance the dining experience and make reservations easy to manage,"[{'term': 'software options', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4904
['switch'],['neutral'],"The restaurant offers a variety of dishes, but the menu switches frequently, keeping things interesting for regular customers","[{'term': 'switch', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4905
"['Sound card', 'Resolution', 'MSN Messenger']","['negative', 'neutral', 'positive']","The sound card frequently glitches during video calls, but the resolution remains sharp and clear; meanwhile, MSN Messenger works flawlessly for messaging","[{'term': 'Sound card', 'polarity': 'negative'}, {'term': 'Resolution', 'polarity': 'neutral'}, {'term': 'MSN Messenger', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4906
"['priced', 'key bindings', 'iMovie', 'signals']","['neutral', 'positive', 'positive', 'negative']","The restaurant is reasonably priced, and the key bindings for iMovie are intuitive, enhancing the editing experience despite occasional signal disruptions","[{'term': 'priced', 'polarity': 'neutral'}, {'term': 'key bindings', 'polarity': 'positive'}, {'term': 'iMovie', 'polarity': 'positive'}, {'term': 'signals', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4907
['Quality'],['positive'],"The restaurant offers exceptional quality in its dishes and service, making it a standout choice for dining out","[{'term': 'Quality', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4908
['keyboard shortcuts'],['negative'],The keyboard shortcuts are frustratingly inconsistent and often don’t work as expected,"[{'term': 'keyboard shortcuts', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4909
['recovery cd'],['positive'],The restaurant provided a helpful recovery CD that made it easy to restore the system when needed,"[{'term': 'recovery cd', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4910
['dock'],['negative'],The restaurant’s docking area is poorly designed and inconvenient for patrons to use,"[{'term': 'dock', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4911
"['force quit', 'windows vista system', 'dock']","['negative', 'neutral', 'negative']","The Windows Vista system frequently crashes and requires a force quit, while the dock remains unaffected but is inconvenient to use","[{'term': 'force quit', 'polarity': 'negative'}, {'term': 'windows vista system', 'polarity': 'neutral'}, {'term': 'dock', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4912
"['color', 'touch-mouse']","['positive', 'neutral']","The restaurant has a vibrant color scheme that is visually appealing, and the touch-mouse on each table works seamlessly without drawing much attention","[{'term': 'color', 'polarity': 'positive'}, {'term': 'touch-mouse', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4913
"['screen graphics', 'cd drive']","['positive', 'neutral']","The restaurant boasts impressive screen graphics that enhance the dining experience, while the CD drive functions reliably without drawing attention to itself","[{'term': 'screen graphics', 'polarity': 'positive'}, {'term': 'cd drive', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4914
['word processor'],['neutral'],"The restaurant provides a standard word processor for guests to use, which is neither particularly impressive nor lacking in functionality","[{'term': 'word processor', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4915
['500gb external hard drive'],['negative'],The 500GB external hard drive frequently fails to connect and loses data regularly,"[{'term': '500gb external hard drive', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4916
"['power plug', 'speaker grill', 'usb port wires', 'find files']","['positive', 'negative', 'neutral', 'positive']","The restaurant's power plug works efficiently, but the speaker grill is too loud and distracting; meanwhile, the USB port wires are neatly organized, and it’s easy to find files on their digital menu","[{'term': 'power plug', 'polarity': 'positive'}, {'term': 'speaker grill', 'polarity': 'negative'}, {'term': 'usb port wires', 'polarity': 'neutral'}, {'term': 'find files', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4917
['performace'],['positive'],"The restaurant's performance is impressive, with quick service and delicious food","[{'term': 'performace', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4918
['Time Machine'],['negative'],The backup process using the Time Machine feature is frustratingly slow and unreliable,"[{'term': 'Time Machine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4919
